20-Aug-12,11:05,11:35,30,1,JO,S+F+G,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,TR,OOS,RE,RE,RE,OOS,RE,OOS,RE,RE,KL PA FK LI PE ED SO,LI,PE,5,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
20-Aug-12,11:05,11:35,30,1,,S+F+G,30min,OOS,RE,RE,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,EA,RE,OOS,OOS,OOS,OOS,PL,KN LB KL FK LI SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Aug-12,09:15,09:45,30,3,J+W,SFG,0min,OOS,RE,OOS,OOS,OOS,OOS,RE,RE,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,KN LU EM FK,LU,EM,1,,N,,N,,,,,,,,N,,,,N,,N,,,Y,07:15,,,
21-Aug-12,09:15,09:45,30,3,J+W,SFG,10min,OOS,RE,SG,OOS,OOS,TR,OOS,OOS,TR,OOS,OOS,OOS,TR,OOS,OOS,OOS,OOS,OOS,OOS,KN LB CI LY FK,KN,LB,3,,N,,N,,,,,,,,N,,,,N,,N,,,Y,07:30,,,
21-Aug-12,09:15,09:45,30,3,J+W,SFG,20min,RE,RE,RE,RE,OOS,RE,RE,RE,TR,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,Q KN LB DA CI LU EM LY,CI,DA,4,,N,,N,,,,,,,,N,,,,Y,LO,N,,,N,,,,
21-Aug-12,09:15,09:45,30,3,J+W,SFG,30min,OOS,FI,FI,FI,FI,FI,OOS,O,OOS,OOS,OOS,OOS,OOS,OOS,FI,OOS,OOS,OOS,OOS,KN LB DA LO CI EM HL,,,,,,,,,,,,,,,,,,,,,,,,,,EMMA WAS RUNNING ROUND IN CIRCLES,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Aug-12,09:49,,,1,J+W,SFG,0min,OOS,RE,RE,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,RE,OOS,OOS,RE,OOS,OOS,RE,RE,KN LB LU PA HL ED SO,ED,LU,4,,N,,N,,,,,,,,N,,,,N,,N,,,Y,06:28,,,
21-Aug-12,09:49,,,1,J+W,SFG,10min,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,RE,LO ED SO,SO,LO,0.5,,N,,N,,,,,,,,N,,,,N,,N,,,Y,04:34,POD WAS CLOSED AT 10:05,,
21-Aug-12,09:49,,,1,J+W,SFG,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Aug-12,09:49,,,1,J+W,SFG,30min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Aug-12,10:06,10:36,30,3,J+W,SFG,0min,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,CI PE,HL,CI,4,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
21-Aug-12,10:06,10:36,30,3,J+W,SFG,10min,OOS,OOS,RE,RE,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,RE,OOS,RE,RE,OOS,OOS,OOS,LB DA LY FK HL PE,RE,LY,4,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
21-Aug-12,10:06,10:36,30,3,J+W,SFG,20min,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,O,OOS,O,OOS,OOS,OOS,OOS,EA,OOS,OOS,OOS,Q LY RE PE,Q,RE,5,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
21-Aug-12,10:06,10:36,30,3,J+W,SFG,30min,RE,RE,OOS,OOS,OOS,OOS,OOS,OOS,TR,RE,RE,OOS,RE,OOS,TR,TR,OOS,EA,OOS,Q KN LY KL RE PA FK HL PE ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Aug-12,15:37,16:07,30,1,J+W,SFG,0min,OOS,OOS,TR,OOS,OOS,CL,OOS,RE,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,LB CI EM FK,CI,FK,3,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
21-Aug-12,15:37,16:07,30,1,J+W,SFG,10min,OOS,OOS,OOS,EA,OOS,RE,RE,RE,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,DA CI LU EM KL,EM,LU,1,,N,,N,,,,,,,,N,,,,N,,N,,,Y,01:29,,,
21-Aug-12,15:37,16:07,30,1,J+W,SFG,20min,OOS,OOS,OOS,OOS,RE,RE,RE,OOS,OOS,CL,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,RE,LO CI LU KL HL SO,HL,LO,2,,N,,N,,,,,,,,N,,,Y*,N,,N,,,N,,"HELEEN WAS PICKING HER BUM, EVEN THOUGH SHE DIDN'T DEFECATE, AND ATE IT ",,
21-Aug-12,15:37,16:07,30,1,J+W,SFG,30min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,EA,EA,HL ED SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Aug-12,09:33,09:35,2,1,J+W,S+F,0min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,RE PE,RE,PE,5,,,,,,,,,,,,,,,,,,,,,Y,08:46,,,
22-Aug-12,09:33,09:35,2,1,J+W,S+F,10min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Aug-12,09:33,09:35,2,1,J+W,S+F,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Aug-12,09:33,09:35,2,1,J+W,S+F,30min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Aug-12,09:35,10:05,30,3,J+W,SFG,0min,RE,OOS,RE,RE,OOS,OOS,OOS,OOS,OOS,RE,TR,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,Q LB DA KL RE HL,KL,HL,2,,,,N,,,,,,,,N,,,,N,,N,,,Y,08:49,,,
22-Aug-12,09:35,10:05,30,3,J+W,SFG,10min,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,EA,OOS,OOS,RE,OOS,OOS,OOS,OOS,CI PA HL,PA,HL,4,,Y,MELON,N,,,,,,,,N,,,,N,,N,,,N,,,,
22-Aug-12,09:35,10:05,30,3,J+W,SFG,20min,TR,OOS,OOS,OOS,OOS,OOS,OOS,OOS,TR,OOS,RE,SG,OOS,OOS,RE,OOS,OOS,OOS,OOS,Q LY RE PA HL,HL,PA,1,,,,N,,,,,,,,N,,,,N,,N,,,Y,01:44,,,
22-Aug-12,09:35,10:05,30,3,J+W,SFG,30min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Aug-12,10:08,10:38,30,1,J+W,SFG,0min,OOS,RE,RE,EA,EA,EA,OOS,OOS,OOS,OOS,EA,OOS,OOS,OOS,OOS,RE,RE,OOS,EA,KM LB DA LO CI RE PE EV SO,EV,CI,3,,Y,NUTS,N,,,,,,,,N,,,,N,,N,,,N,,,,
22-Aug-12,10:08,10:38,30,1,J+W,SFG,10min,G+R,RE,G+R,OOS,EA,RE,OOS,OOS,OOS,RE,OOS,RE,EA,RE,EA,RE,EA,OOS,RE,Q KN LB LO CI KL PA FK LI HL PE EV SO,PE,SO,3,,Y,NUTS,N,,,,,,,,N,,,,N,,N,,,N,,,,
22-Aug-12,10:08,10:38,30,1,J+W,SFG,20min,G+R,RE,G+R,OOS,RE,OOS,OOS,OOS,OOS,RE,OOS,RE,RE,OOS,RE,RE,SG,OOS,RE,Q KN LB LO KL PA FK HL PE EV SO,KN,FK,3,,N,,N,,,,,,,,N,,,,N,,N,,,Y,,,,
22-Aug-12,10:08,10:38,30,1,J+W,SFG,30min,OOS,TR,OOS,EA,OOS,OOS,OOS,RE,OOS,OOS,OOS,RE,RE,OOS,RE,RE,RE,OOS,RE,KN DA EM PA FK HL PE EV SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Aug-12,10:40,11:10,30,1,J+W,SFG,0min,OOS,OOS,OOS,OOS,TR,EA,OOS,OOS,OOS,RE,OOS,RE,TR,OOS,RE,RE,EA,OOS,RE,LO CI KL PA FK HL PE EV SO,LO,PA,3,,N,,N,,,,,,,,N,,,,N,,Y,CI,,N,,,,
22-Aug-12,10:40,11:10,30,1,J+W,SFG,10min,EA,RE,OOS,EA,RE,EA,OOS,OOS,RE,OOS,RE,RE,EA,OOS,RE,RE,SG,EA,RE,Q KN DA LO ,FK,KN,0.5,,Y,CARROT,N,,,,,,,,N,,,,N,,N,,,N,,,,
22-Aug-12,10:40,11:10,30,1,J+W,SFG,20min,RE,RE,OOS,RE,RE,OOS,OOS,OOS,RE,RE,RE,RE,RE,OOS,RE,RE,RE,RE,RE,,SO,HL,1,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
22-Aug-12,10:40,11:10,30,1,J+W,SFG,30min,RE,RE,OOS,RE,OOS,OOS,OOS,OOS,RE,RE,RE,RE,RE,OOS,RE,RE,RE,RE,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Aug-12,13:54,14:24,30,1,J+W,SFG,0min,RE,RE,RE,OOS,G,RE,OOS,OOS,RE,RE,RE,G+R,RE,OOS,RE,RE,G+R,R,RE,Q KN LB LO CI LY KL RE PA FK HL PE EV ED SO,ED,LO,0.5,,Y,TURNIP,N,,,,,,,,N,,,,N,,N,,,N,,,,
22-Aug-12,13:54,14:24,30,1,J+W,SFG,10min,RE,R,G,OOS,RE,RE,OOS,OOS,RE,RE,G,R,RE,TR,RE,RE,RE,EA,RE,Q KN LB LO CI LY KL RE PA FK LI HL PE EV ED SO,PA,RE,0.5,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
22-Aug-12,13:54,14:24,30,1,J+W,SFG,20min,RE,G+R,G+R,OOS,RE,RE,OOS,OOS,EA,RE,OOS,OOS,EA,SG,RE,OOS,RE,EA,RE,Q KN LB LO CI LY KL FK LI HL EV ED SO,LY,KL,1,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
22-Aug-12,13:54,14:24,30,1,J+W,SFG,30min,RE,RE,RE,OOS,RE,OOS,OOS,OOS,RE,RE,RE,OOS,RE,OOS,RE,RE,RE,RE,RE,Q KN LB LO LY KL RE FK HL PE EV ED SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Aug-12,14:28,14:58,30,1,J+W,SFG,0min,RE,G+R,G+R,OOS,RE,OOS,OOS,OOS,RE,OOS,G,RE,RE,G,RE,RE,RE,RE,RE,Q KN LB LO LY RE PA FK LI HL PE EV ED SO,LO,Q,3,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
22-Aug-12,14:28,14:58,30,1,J+W,SFG,10min,RE,G+R,G+R,OOS,RE,RE,OOS,OOS,OOS,OOS,R,RE,G,RE,RE,RE,RE,RE,RE,Q KN LB LO CI RE PA FK LI HL PE EV ED SO,FK,RE LY,0.5,,N,,N,,,,,,,,N,,,,Y,Q,N,,,N,,,,
22-Aug-12,14:28,14:58,30,1,J+W,SFG,20min,RE,R,G,RE,OOS,OOS,OOS,OOS,RE,RE,R,RE,G,RE,RE,RE,OOS,RE,RE,Q KN LB DA LY KL RE PA FK LI HL PE ED SO,KN,LB,0,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
22-Aug-12,14:28,14:58,30,1,J+W,SFG,30min,G,RE,RE,R,OOS,OOS,OOS,OOS,RE,RE,R,RE,G,RE,RE,RE,SG,RE,OOS,Q KN LB DA LY KL RE PA FK LI HL PE EV ED SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Aug-12,09:26,09:56,30,3,J+W,SFG,0min,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,RE,OOS,EA,TR,TR,KN FK HL EV ED SO,SO ,HL,1,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
23-Aug-12,09:26,09:56,30,3,J+W,SFG,10min,RE,EA,OOS,EA,EA,OOS,OOS,OOS,RE,OOS,RE,RE,RE,OOS,RE,EA,RE,RE,RE,Q KN DA LO LY RE PA HL PE EV ED SO,Q,LY,1,,Y,"MANGO SEED, SWEET POTATO",N,,,,,,,,N,,,,N,,N,,,N,,,,
23-Aug-12,09:26,09:56,30,3,J+W,SFG,20min,EA,RE,OOS,EA,OOS,OOS,OOS,OOS,RE,OOS,RE,RE,RE,OOS,RE,RE,RE,EA,RE,Q KN DA LY RE PA FK HL PE EV ED SO,DA,Q,1,,Y,SWEET POTATO,N,,,,,,,,N,,,,N,,N,,,N,,,,
23-Aug-12,09:26,09:56,30,3,J+W,SFG,30min,RE,RE,OOS,RE,OOS,RE,OOS,OOS,RE,OOS,RE,RE,RE,TR,RE,RE,RE,RE,RE,Q KN DA CI LY RE PA FK LI HL PE EV ED SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Aug-12,09:58,10:28,30,3,J+W,SFG,0min,RE,RE,OOS,RE,OOS,RE,OOS,OOS,RE,OOS,RE,TR,RE,RE,RE,RE,RE,RE,RE,Q KN DA CI LY RE PA FK LI HL PE EV ED SO,RE,DA,1.5,,Y,SWEET POTATO,N,,,,,,,,N,,,,N,,N,,,N,,,,
23-Aug-12,09:58,10:28,30,3,J+W,SFG,10min,RE,RE,OOS,RE,RE,RE,OOS,OOS,RE,OOS,RE,RE,RE,RE,RE,RE,RE,RE,RE,Q KN DA LO CI LY RE PA FK LI HL PE EV ED SO,LI,PE,2,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
23-Aug-12,09:58,10:28,30,3,J+W,SFG,20min,TR,RE,OOS,OOS,RE,RE,OOS,OOS,EA,OOS,RE,RE,EA,RE,RE,OOS,OOS,TR,RE,Q KN LO CI LY RE PA FK LI HL ED SO,LO,KN,2,,N,,N,,,,,,,,N,,,,N,,N,,,Y,06:30,,,
23-Aug-12,09:58,10:28,30,3,J+W,SFG,30min,TR,TR,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,Q KN LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Aug-12,10:30,11:00,30,1,J+W,SFG,0min,OOS,OOS,EA,OOS,OOS,OOS,OOS,OOS,OOS,OOS,G,EA,OOS,OOS,RE,RE,R,TR,OOS,LB RE PA HL PE EV ED,LB,HL,8,,Y,SWEET POTATO,N,,,,,,,,N,,,,N,,N,,,N,,,,
23-Aug-12,10:30,11:00,30,1,J+W,SFG,10min,EA,OOS,AE,OOS,OOS,OOS,OOS,OOS,RE,OOS,EA,RE,EA,OOS,RE,TR,RE,EA,RE,Q LB LY RE PA FK HL PE EV ED SO,EV,HL,0.5,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
23-Aug-12,10:30,11:00,30,1,J+W,SFG,20min,RE,OOS,TR,OOS,EA,OOS,OOS,OOS,TR,OOS,EA,EA,EA,OOS,RE,RE,RE,RE,RE,Q LB LO LY RE PA FK HL PE EV ED SO,LY,PA,0.5,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
23-Aug-12,10:30,11:00,30,1,J+W,SFG,30min,G+R,OOS,G+R,OOS,RE,OOS,OOS,OOS,RE,OOS,RE,EA,RE,OOS,RE,RE,EA,RE,RE,Q LB LO LY RE PA FK HL PE EV ED SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Aug-12,11:01,11:31,30,3,J+W,SFG,0min,OOS,RE,OOS,RE,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,KN DA CI LI,KN,DA ,1,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
23-Aug-12,11:01,11:31,30,3,J+W,SFG,10min,OOS,RE,OOS,RE,TR,RE,EA,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,KN DA LO CI LU LI,CI,LI,3,,N,,N,,,,,,,,N,,,,N,,N,,,Y,05:54,,,
23-Aug-12,11:01,11:31,30,3,J+W,SFG,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,EA,OOS,OOS,OOS,OOS,OOS,LI,LI,NA,NA,,Y,SWEET POTATO,N,,,,,,,,N,,,,N,,N,,,N,,,,
23-Aug-12,11:01,11:31,30,3,J+W,SFG,30min,OOS,RE,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,RE,OOS,OOS,RE,KN LO LI PE SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Aug-12,14:29,14:59,30,1,J+W,SFG,0min,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,RE,R,OOS,OOS,G,RE,DA PA LI HL ED SO,LI,HL,5,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
23-Aug-12,14:29,14:59,30,1,J+W,SFG,10min,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,RE,OOS,OOS,OOS,G,RE,DA PA LI ED SO,HL,PA,4,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
23-Aug-12,14:29,14:59,30,1,J+W,SFG,20min,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,RE,OOS,OOS,OOS,RE,LO LI HL SO,PA,HL,3,,N,,N,,,,,,,,N,,,,N,,N,,,Y,00:53,,,
23-Aug-12,14:29,14:59,30,1,J+W,SFG,30min,OOS,G+R,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,G+R,OOS,EA*,RE,RE,OOS,OOS,EA*,KN LO PA LI HL PE SO,,,,,,,,,,,,,,,,,,,,,,,,,,"LIANNE WAS EATING REGURG, SOPHIE WAS EATING HER FAECES",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Aug-12,15:01,15:31,30,3,J+W,SFG,0min,RE,OOS,OOS,RE,RE,OOS,OOS,RE,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,Q DA LO EM KL,EM,Q,0.5,,N,,N,,,,,,,,N,,,,N,,N,,,N,,,,
23-Aug-12,15:01,15:31,30,3,J+W,SFG,10min,RE,OOS,OOS,RE,RE,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,Q DA LO KL,Q,DA,1,,N,,N,,,,,,,,N,,,,N,,N,,,Y,05:10,KILIMI WAS EATING FAECES,,
23-Aug-12,15:01,15:31,30,3,J+W,SFG,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,EA*,RE,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,KL RE FK,RE,FK,8,,Y,CABBAGE,N,,,,,,,,N,,,,N,,N,,,N,,,,
23-Aug-12,15:01,15:31,30,3,J+W,SFG,30min,OOS,TR,EA,OOS,TR,EA,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,KN LB LO CI ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time start,Time end,Duration of obs period (min),location,your name,Data collected  - enter one of these 4 options (FO; FO+SCAN; FO+SCAN+GROOM; FO+SCAN+GROOM+AGG),Scan time,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Aug-12,09:27,09:57,30,1,J+W,SFG,0min,OOS,OOS,RE,OOS,G,RE,SG,SG,OOS,RE,OOS,OOS,OOS,OOS,R,OOS,OOS,OOS,OOS,LB LO CI LU EM KL HL,,CI,LO,,,,,,,,,,,,,,,,,,,,,,,,,
24-Aug-12,09:27,09:57,30,1,J+W,SFG,10min,OOS,RE,OOS,RE,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,KN DA LO,,KN,DA,,,,,,,,,,,,,,,,,,,,,,,,,
24-Aug-12,09:27,09:57,30,1,J+W,SFG,20min,OOS,RE,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,KN LO,,LO,KN,,,,,,,,,,,,,,,,,,,,,,,,,
24-Aug-12,09:27,09:57,30,1,J+W,SFG,30min,OOS,RE,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Aug-12,09:59,10:29,30,3,J+W,SFG,0min,RE,OOS,RE,SG,OOS,RE,RE,OOS,RE,RE,RE,RE,RE,OOS,RE,OOS,OOS,RE,OOS,Q LB DA CI LU LY KL RE PA FK HL ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
