Tournament,Team Name,Speaker Name,Average Speaker Score,Speaker Sex
Euros 2005,IUB A,Bastian Laubner,70.33333333,Male
Euros 2005,IUB A,Sebastian Hirsch,68,Male
Euros 2005,Technion A,Alon Altman,67.33333333,Male
Euros 2005,Technion A,Boaz Goldstein,66,Male
Euros 2005,Bilkent B,Ezgi Sakman,66.33333333,Female
Euros 2005,Bilkent B,Yigit Engin,63,Unknown
Euros 2005,York A,Karl Bagga,69,Male
Euros 2005,York A,Rich Croker,67.66666667,Male
Euros 2005,Bilkent A,Gamze Ovacik,64.83333333,Female
Euros 2005,Bilkent A,Caglar Kurc,64.5,Unknown
Euros 2005,MGIMO,Anastasiya Putilova,69.66666667,Female
Euros 2005,MGIMO,Maria Savostyanova,67.33333333,Female
Euros 2004,IDC Herzliya A ,Jacob Shwergold ,72.28571429,Male
Euros 2004,IDC Herzliya A ,Yaron Chayat ,71.57142857,Male
Euros 2004,Technion B ,Alon Altman ,68.57142857,Male
Euros 2004,Technion B ,Amit Zur ,64.71428571,Male
Euros 2004,ASDV Bonaparte A ,Tijmen Haaze ,73.42857143,Male
Euros 2004,ASDV Bonaparte A ,Duco Ferro ,71.57142857,Male
Euros 2004,Tel Aviv A ,Haran Pilpel ,71.42857143,Unknown
Euros 2004,Tel Aviv A ,Leehee Rothschield ,66,Unknown
Euros 2004,Zagreb ,Branka Maruci ,65,Female
Euros 2004,Zagreb ,Borna Sor ,64,Unknown
Euros 2004,Aberdeen B ,Aissa Watson ,69.42857143,Unknown
Euros 2004,Aberdeen B ,Jenny Embleton ,69.42857143,Female
Euros 2004,Tartu ,Mai-Liis Raud ,66.14285714,Unknown
Euros 2004,Tartu ,Kristjan Rattus ,65.28571429,Male
Euros 2004,Oxford B ,Adam Berlin ,74.57142857,Male
Euros 2004,Oxford B ,Sarah Batley ,74.57142857,Female
Euros 2004,Hacettepe ,Semih Getin ,62.57142857,Male
Euros 2004,Hacettepe ,Seda Caglayan ,62.14285714,Female
Euros 2004,Bielefeld ,Christoph W. Busch ,74.57142857,Male
Euros 2004,Bielefeld ,Kai Monheim ,70.71428571,Male
Euros 2004,Utrecht ,Jan Rosing ,75.85714286,Male
Euros 2004,Utrecht ,Klaas van Schelven ,75.71428571,Male
Euros 2004,Bilkent ,Caglar Kurc ,64,Unknown
Euros 2004,Bilkent ,Gamze Ovacik ,63.14285714,Female
Euros 2004,Belgrade A ,Srdjan Djurovic ,67.57142857,Unknown
Euros 2004,Belgrade A ,Bojan Savic ,66.57142857,Male
Euros 2004,LSE ,Matthew Sinclair ,73,Male
Euros 2004,LSE ,Ethel Tungohan ,72.57142857,Female
Euros 2004,Bristol ,Toby Eley ,70.42857143,Male
Euros 2004,Bristol ,Tanya Combrinck ,68,Female
Euros 2004,Haifa A ,Kobi Sadis ,68.28571429,Male
Euros 2004,Haifa A ,Karny Alexandra Chagal ,66.57142857,Unknown
Euros 2004,Tel Aviv B ,Na'ama Menahemi ,67.71428571,Unknown
Euros 2004,Tel Aviv B ,Sagi Shporer ,67.42857143,Male
Euros 2004,Zonguldak Karelmas ,Ulvi Turkben ,58,Male
Euros 2004,Zonguldak Karelmas ,Ozgur Uslu ,57.71428571,Unknown
Euros 2004,Athens Rhetoric B ,Nikos Tsafos ,71.14285714,Male
Euros 2004,Athens Rhetoric B ,Alberto Fornis ,69.14285714,Male
Euros 2004,Leiden B ,Elselijn Kingman ,73.57142857,Unknown
Euros 2004,Leiden B ,Amy Rogers ,68.57142857,Female
Euros 2004,Streitkultur A ,Michael Hoppmann ,71.28571429,Male
Euros 2004,Streitkultur A ,Karsten Stoelzgen ,68.85714286,Male
Euros 2004,Haifa B ,Olga Arshavsky ,67.42857143,Female
Euros 2004,Haifa B ,Liat Klein ,66.71428571,Female
Euros 2004,St Andrews B ,Jason Vit ,73.14285714,Male
Euros 2004,St Andrews B ,Rachel Hasler ,72.71428571,Female
Euros 2004,UCD L&H ,Rory Staines ,75.71428571,Male
Euros 2004,UCD L&H ,Gregg O' Neill ,75.28571429,Male
Euros 2004,Dundee B ,Keith Newman ,74,Male
Euros 2004,Dundee B ,Iain Martin ,70.85714286,Male
Euros 2004,Munich A ,Melanie Amann ,74,Female
Euros 2004,Munich A ,Philip Lewis ,69.71428571,Male
Euros 2004,Ege ,Ilkem Kayican ,64,Unknown
Euros 2004,Ege ,Gozde Boga ,61,Unknown
Euros 2004,UCC Philosoph A ,Derek Lande ,81.85714286,Male
Euros 2004,UCC Philosoph A ,Conor Buckley ,81,Male
Euros 2004,METU A ,Robert Ustian ,66.42857143,Male
Euros 2004,METU A ,Hande Turan ,66.14285714,Female
Euros 2004,Hebrew B ,Nurit Mor ,68.28571429,Female
Euros 2004,Hebrew B ,Yoni Choona ,67.85714286,Male
Euros 2004,MGIMO A ,Zalivako Alexander ,69.28571429,Unknown
Euros 2004,MGIMO A ,Akulich Yauheni ,67.28571429,Unknown
Euros 2004,Die Rederei Heidelberg B ,Thorsten Schult ,64,Male
Euros 2004,Die Rederei Heidelberg B ,Alexander v. Massenbach ,63,Male
Euros 2004,Sabanci ,Onur Tanay ,64.14285714,Male
Euros 2004,Sabanci ,Sercan Tarhanci ,64,Male
Euros 2004,Erasmus Deb Soc B ,Lars Duursma ,73.28571429,Male
Euros 2004,Erasmus Deb Soc B ,Kevin Wong ,71.42857143,Male
Euros 2004,Koc B ,Riza Isik ,64.85714286,Male
Euros 2004,Koc B ,Faruk Aktay ,64.42857143,Male
Euros 2004,ULU ,Frederick Cowell ,75.28571429,Male
Euros 2004,ULU ,Maddy Carey ,75.14285714,Female
Euros 2004,UCC Law Soc ,Diarmuid Early ,73.28571429,Male
Euros 2004,UCC Law Soc ,Paul Flynn ,71.28571429,Male
Euros 2004,Oxford A ,Nick Sloboda ,80.42857143,Male
Euros 2004,Oxford A ,Jonathan Bailey ,79.85714286,Male
Euros 2004,Technion C ,Tzachi Zidenberg ,69.85714286,Unknown
Euros 2004,Technion C ,Einat Souli ,67.14285714,Female
Euros 2004,ASDV Bonaparte B ,Jona Linde ,73.14285714,Female
Euros 2004,ASDV Bonaparte B ,Gijs Schumacher ,71.57142857,Male
Euros 2004,METU B ,Orkun Girban ,64.85714286,Male
Euros 2004,METU B ,Erden Demirbas ,64,Male
Euros 2004,Munich B ,Stefan Marx ,69.42857143,Male
Euros 2004,Munich B ,Lars Schnieder ,69.14285714,Male
Euros 2004,Technion A ,Gilad Barzilay ,73.71428571,Male
Euros 2004,Technion A ,Victor Chernov ,70.14285714,Male
Euros 2004,MGIMO B ,Dianova Olesya ,68.14285714,Unknown
Euros 2004,MGIMO B ,Dimitri Mironenko ,63.85714286,Male
Euros 2004,Birmingham ,Rhydian Morgan ,77.57142857,Unknown
Euros 2004,Birmingham ,John Alexander ,77.57142857,Male
Euros 2004,Bogazici B ,Mert Onen ,69.85714286,Male
Euros 2004,Bogazici B ,Ozgur Bozcaga ,66.85714286,Unknown
Euros 2004,Hebrew C ,Maya Crabtree ,69.42857143,Female
Euros 2004,Hebrew C ,Shirona Partem ,68.57142857,Unknown
Euros 2004,Lincolns Inn ,Roger Bennett ,69.85714286,Male
Euros 2004,Lincolns Inn ,Rachel Chan ,69.28571429,Female
Euros 2004,GUU ,Kenny Fleming ,71.14285714,Male
Euros 2004,GUU ,David Adams ,70.57142857,Male
Euros 2004,IDC Herzliya B ,Michael Hessel ,72.28571429,Male
Euros 2004,IDC Herzliya B ,Ohad Orgal ,71.14285714,Male
Euros 2004,Belgrade B ,Jovana Mitic ,66,Female
Euros 2004,Belgrade B ,Damir Drnda ,63.57142857,Male
Euros 2004,Hebrew A ,Raanan Eichler ,71.42857143,Male
Euros 2004,Hebrew A ,Nadav Kedem ,70.57142857,Male
Euros 2004,Streitkultur B ,Marie-Theres Stengel ,65.28571429,Unknown
Euros 2004,Streitkultur B ,Tim Bartsch ,64.71428571,Male
Euros 2004,St Andrews A ,John Stewart ,74.85714286,Male
Euros 2004,St Andrews A ,Miranda Weigler ,74.57142857,Female
Euros 2004,Swing B ,Thomas Ball ,75.14285714,Male
Euros 2004,Swing B ,Dave Woods ,73.71428571,Male
Euros 2004,Bogazici A ,Nisa Genc ,63,Female
Euros 2004,Bogazici A ,Pemra Narli ,62.71428571,Unknown
Euros 2004,Erasmus Deb Soc A ,Michael Gutomo-Putra ,71.42857143,Male
Euros 2004,Erasmus Deb Soc A ,Steven Bessels ,71.42857143,Male
Euros 2004,Oporto B ,Mariana Rohlig Sa ,60.85714286,Female
Euros 2004,Oporto B ,Paulo Oliveira ,58.42857143,Male
Euros 2004,Athens Rhetoric A ,Eirianna Kouri ,71.85714286,Unknown
Euros 2004,Athens Rhetoric A ,Effie Giannakouri ,70.85714286,Female
Euros 2004,UCC Philosoph B ,Derek Doyle ,74.85714286,Male
Euros 2004,UCC Philosoph B ,Tony Murphy ,74,Male
Euros 2004,Aberdeen A ,Gemma Smith ,72.57142857,Female
Euros 2004,Aberdeen A ,Greg Murray ,71.14285714,Male
Euros 2004,Cologne ,Ralph Breuer ,67,Male
Euros 2004,Cologne ,Matthias Khrig ,67,Male
Euros 2004,Koc A ,Sahan Savas Karatasli ,68.42857143,Unknown
Euros 2004,Koc A ,Ahmet Engin Ural ,66.71428571,Male
Euros 2004,Charles University ,Jan Stepan ,71.57142857,Male
Euros 2004,Charles University ,Martin Jambor ,70.28571429,Male
Euros 2004,Oporto A ,Leticia Teixeira ,65.85714286,Female
Euros 2004,Oporto A ,Joana Pereira ,63.71428571,Female
Euros 2004,Dundee A ,Eleanor Dempsey ,72.71428571,Female
Euros 2004,Dundee A ,Kat Robson ,71.85714286,Female
Euros 2004,Leiden A ,Fraser Campbell ,79.42857143,Male
Euros 2004,Leiden A ,Laura Dauban ,77,Female
Euros 2004,Die Rederei Heidelberg A ,Martin Herz ,66.85714286,Male
Euros 2004,Die Rederei Heidelberg A ,Franziska Goll ,64.57142857,Female
Euros 2003,Oxford D,Bob Cuffe,79.5,Male
Euros 2003,Oxford D,Pei Yu Peggy Pao,79,Unknown
Euros 2003,Oxford E,Adam Berlin,81.83333333,Male
Euros 2003,Oxford E,Nicholas Sloboda,81.83333333,Male
Euros 2003,Oxford B,David Penny,87,Male
Euros 2003,Oxford B,Alexander Betts,86.83333333,Male
Euros 2003,Oxford C,Jennifer Twite,79.66666667,Female
Euros 2003,Oxford C,Filbert Tay,75.33333333,Unknown
Euros 2003,Hacettepe B,Emre Ertegün,64.66666667,Male
Euros 2003,Hacettepe B,Merve Kanat,63.16666667,Female
Euros 2003,Oxford A,Nicholas Pacheco,84,Male
Euros 2003,Oxford A,Thomas Roebuck,81.66666667,Male
Euros 2003,Rijeka A,Barbara Ecimović,62.5,Female
Euros 2003,Rijeka A,Andrea Žagar,61.83333333,Female
Euros 2003,Rijeka B,Andrej Sepcic,66.16666667,Male
Euros 2003,Rijeka B,Andrija Frlan,65.5,Male
Euros 2003,Rijeka C,Raul Kevric,66.33333333,Male
Euros 2003,Rijeka C,Vojko Braut,64,Male
Euros 2003,Technion B,Tzachi Zidenberg,69.33333333,Unknown
Euros 2003,Technion B,Meir Maor,69.33333333,Male
Euros 2003,Hacettepe A,Perihan Iren,67.66666667,Female
Euros 2003,Hacettepe A,Ahmet Koray Kazanci,67,Male
Euros 2003,EDS D,Zara Lam,73.83333333,Female
Euros 2003,EDS D,Tom Gorny,71.5,Male
Euros 2003,EDS C,M.C. N.C. Gutomo Putra,65,Unknown
Euros 2003,EDS C,Matthew Song Loong,60,Male
Euros 2003,EDS B,Steven Bessels,68.33333333,Male
Euros 2003,EDS B,Cherissa Koko,67.5,Unknown
Euros 2003,EDS A,Marc Roels,77.33333333,Male
Euros 2003,EDS A,Lars Duursma,76.66666667,Male
Euros 2003,Leeds B,William Wearmouth,72.66666667,Male
Euros 2003,Leeds B,Elliot Cowan,71.83333333,Male
Euros 2003,Technion A,Victor Chernov,72.83333333,Male
Euros 2003,Technion A,Gilad Barzilay,72.66666667,Male
Euros 2003,Berlin,Jens Fischer,73.83333333,Male
Euros 2003,Berlin,Christian Blum,70.83333333,Male
Euros 2003,Leeds A,Tessa Woolfson,83.16666667,Female
Euros 2003,Leeds A,Feargal O'Connell,80,Male
Euros 2003,Queen Mary,Michael Ehioze-Ediae,70,Male
Euros 2003,Queen Mary,George Macheras,68,Male
Euros 2003,Birmingham B,Paula Kanesanaphan,72.16666667,Female
Euros 2003,Birmingham B,Andrew Thompson,67.5,Male
Euros 2003,Birmingham C,Rhydian Morgan,75.33333333,Unknown
Euros 2003,Birmingham C,Erez Hacohen,71.5,Male
Euros 2003,Birmingham A,Megan Shute,76.5,Female
Euros 2003,Birmingham A,John Alexander,74.5,Male
Euros 2003,Athens C,Irianna Kouri,74.33333333,Unknown
Euros 2003,Athens C,Annie Dalietou,72.33333333,Female
Euros 2003,Athens B,Evanthia Giannakouri,72.16666667,Female
Euros 2003,Athens B,Markos Karavias,71.5,Male
Euros 2003,Athens A,George Stamatopoulos,66.5,Male
Euros 2003,Athens A,Antonios Kouris,64.83333333,Male
Euros 2003,Cardiff B,Lucy McKay,70.83333333,Female
Euros 2003,Cardiff B,Donna Moran,70.5,Female
Euros 2003,Cardiff C,Michael Wenzel,66,Male
Euros 2003,Cardiff C,Fanny Pollet,63.66666667,Female
Euros 2003,Cardiff A,Daniel Frings,67.16666667,Male
Euros 2003,Cardiff A,David Steele,66.66666667,Male
Euros 2003,Cologne,Peter Weiss,71.66666667,Male
Euros 2003,Cologne,Axel Waldecker,69,Male
Euros 2003,Nottingham,W.M. Firdaus W.M. Fuaad,66.66666667,Unknown
Euros 2003,Nottingham,Hua Wei,61.83333333,Unknown
Euros 2003,AU Paris,Jessica Kraintz,65.5,Female
Euros 2003,AU Paris,Anna Barich,64.83333333,Female
Euros 2003,Dundee A,Katherine Robson,75.5,Female
Euros 2003,Dundee A,Eleanor Dempsey,74.83333333,Female
Euros 2003,Dundee C,Chris Bettiss,68.66666667,Male
Euros 2003,Dundee C,Claire Alexander,67.5,Female
Euros 2003,Dundee B,Chris Bustin,75.16666667,Male
Euros 2003,Dundee B,Hazel Stewart,74.16666667,Female
Euros 2003,Newcastle A,Shawn Gibson,71.66666667,Male
Euros 2003,Newcastle A,Matthew Prior,69.5,Male
Euros 2003,Newcastle C,Ben Ricketts,74.66666667,Male
Euros 2003,Newcastle C,Alex Ward,73.66666667,Male
Euros 2003,Newcastle B,Christopher Parr,71,Male
Euros 2003,Newcastle B,Christopher Donnelly,69.66666667,Male
Euros 2003,Munich C,Phil Lewis,63.66666667,Male
Euros 2003,Munich C,Thomas Hamm,62.16666667,Male
Euros 2003,UCC Phil A,Derek Lande,82,Male
Euros 2003,UCC Phil A,Fiona De Londras,79.33333333,Female
Euros 2003,UCC Phil B,Cian Murphy,77.33333333,Male
Euros 2003,UCC Phil B,Stephen Coutts,77.33333333,Male
Euros 2003,ENST B,Marc Chauvet,64.16666667,Male
Euros 2003,ENST B,Mathieu Courtois,63.33333333,Male
Euros 2003,LSE,Will Hooker,81.5,Male
Euros 2003,LSE,Alex Ponce de Leon,79.83333333,Male
Euros 2003,Singapore,Amit Bhatia,76.66666667,Male
Euros 2003,Singapore,Rajesh Krishnan,75.16666667,Male
Euros 2003,CEU,Mariya Marinova,69.33333333,Female
Euros 2003,CEU,Angela Fitzpatrick,68.16666667,Female
Euros 2003,Aberdeen B,Mark McDonald,78,Male
Euros 2003,Aberdeen B,Nerissa Drennan,75,Unknown
Euros 2003,Aberdeen C,Gemma Smith,71.83333333,Female
Euros 2003,Aberdeen C,Aissa Watson,68.33333333,Unknown
Euros 2003,Aberdeen A,Charles Ogilvie,70.83333333,Male
Euros 2003,Aberdeen A,Sheree Sartain,70.33333333,Female
Euros 2003,Yugoslavia B,Filip Tatalović,68.66666667,Male
Euros 2003,Yugoslavia B,Igor Stanojević,68.5,Male
Euros 2003,Yugoslavia C,Dubravka Gligorić,68,Female
Euros 2003,Yugoslavia C,Damir Drnda,67,Male
Euros 2003,Munich B,Lars-Christian Schnieder,69.33333333,Unknown
Euros 2003,Munich B,Dominikus Zohner,63.66666667,Male
Euros 2003,Yugoslavia A,Slobodan Popović,73.83333333,Male
Euros 2003,Yugoslavia A,Srdjan Djurović,71.33333333,Unknown
Euros 2003,Beykent B,Mustafa Oguz,64.33333333,Male
Euros 2003,Beykent B,Nuran Yasar,62.5,Female
Euros 2003,Beykent A,Samet Inanir,69.66666667,Male
Euros 2003,Beykent A,Ozge Altay,66.5,Unknown
Euros 2003,Cambridge,Joseph Devanny,68,Male
Euros 2003,Cambridge,Brandon Barnes,65.5,Male
Euros 2003,Haifa D,Nimrod Gruber,71.33333333,Male
Euros 2003,Haifa D,Karni Chagal,71,Female
Euros 2003,Haifa E,Nurit Inbal,66,Female
Euros 2003,Haifa E,Yakov Sadis,66,Male
Euros 2003,Haifa B,Yaniv Zaid,73,Male
Euros 2003,Haifa B,Dov Levin,72.33333333,Male
Euros 2003,Haifa C,Irit Arkin,69.66666667,Female
Euros 2003,Haifa C,Shimrit Chibotaro,67.83333333,Unknown
Euros 2003,Haifa A,Anat Gelber,78.83333333,Female
Euros 2003,Haifa A,Guy Yariv,78.33333333,Male
Euros 2003,Ljubljana B,Sergej Šuštar,72.66666667,Male
Euros 2003,Ljubljana B,Barbara Rupnik,71.5,Female
Euros 2003,Ljubljana C,Primož Karnar,69.5,Unknown
Euros 2003,Ljubljana C,Grega Gostenčnik,66.5,Male
Euros 2003,Ljubljana A,Mateja Peter,73.66666667,Female
Euros 2003,Ljubljana A,Anja Šerc,68.66666667,Female
Euros 2003,Munich A,Stefan Marx,67.5,Male
Euros 2003,Munich A,Milosz Matuschek,65.5,Unknown
Euros 2003,UCD Law A,Caroline Wynne,72.83333333,Female
Euros 2003,UCD Law A,Maebh Harding,72.33333333,Unknown
Euros 2003,UCD Law B,Eoghan Casey,76.16666667,Male
Euros 2003,UCD Law B,Morgan Shelley,75.66666667,Male
Euros 2003,Hebrew A,Amit Pundik,67.83333333,Male
Euros 2003,Hebrew A,Yony Tsouna,67.83333333,Unknown
Euros 2003,Hebrew B,Arik Bronshtein,66.33333333,Male
Euros 2003,Hebrew B,Natali Gil,66.16666667,Female
Euros 2003,METU,Murat Tinas,62.83333333,Male
Euros 2003,METU,Eren Düzgün,61.83333333,Male
Euros 2003,Bristol A,Can Okar,82.83333333,Unknown
Euros 2003,Bristol A,Aneurin Brewer,82,Male
Euros 2003,Bristol B,Laura Dauban,79.33333333,Female
Euros 2003,Bristol B,Chris Ng,77,Male
Euros 2003,Bristol C,Sam Negus,75.16666667,Male
Euros 2003,Bristol C,Jacqueline Renton,73.16666667,Female
Euros 2003,Bristol D,J. Vivian Cooke,77.33333333,Unknown
Euros 2003,Bristol D,Richard Ellis,74.66666667,Male
Euros 2003,Streitkultur B,Marie-Theres Stengel,66,Unknown
Euros 2003,Streitkultur B,Sebastian von Kummer,63,Male
Euros 2003,Streitkultur C,Christian Junge,65,Male
Euros 2003,Streitkultur C,Simon Wolf,64.5,Male
Euros 2003,Streitkultur A,Michael Hoppmann,71.66666667,Male
Euros 2003,Streitkultur A,Karsten Stölzgen,68.66666667,Male
Euros 2003,Bogazici,S. Saygin Ileri,66.16666667,Unknown
Euros 2003,Bogazici,Cansu Büyükişik,65.66666667,Female
Euros 2003,Koc A,Sahan Savas Karatasli,70.5,Unknown
Euros 2003,Koc A,Arda Cetiner,69.83333333,Female
Euros 2003,Koc B,Onur Mumcu,70.66666667,Male
Euros 2003,Koc B,Gozde Sanem Ozbay,68.83333333,Unknown
Euros 2003,Bilkent,Çaglar Kurç,61,Unknown
Euros 2003,Bilkent,Onur Gökalp,60.66666667,Male
Euros 2003,SSE Riga,Madis Kase,68.16666667,Male
Euros 2003,SSE Riga,Raiko Uri,67.16666667,Male
Euros 2003,UCU A,Guido Camps,75.83333333,Male
Euros 2003,UCU A,Thomas Höhne Sparborth,73.33333333,Male
Euros 2003,UCU B,William (Wing) Pang,70,Male
Euros 2003,UCU B,Timo Idema,69.83333333,Male
Euros 2003,Dresden,Jens Lemmer,65.83333333,Male
Euros 2003,Dresden,Thorsten Rogowski,65.5,Male
Euros 2003,IDC Herzliya B,Jacob Shwergold,75.5,Male
Euros 2003,IDC Herzliya B,Maya Zehavi,73,Female
Euros 2003,IDC Herzliya C,Bernard Benny Feifel,67.5,Male
Euros 2003,IDC Herzliya C,Ishay Green,64.5,Male
Euros 2003,Durham D,Robert Nimmo,78.66666667,Male
Euros 2003,Durham D,Jane Clegg,77.16666667,Female
Euros 2003,Durham A,Jon Simons,80.16666667,Male
Euros 2003,Durham A,Tom Hamilton,80.16666667,Male
Euros 2003,Durham C,Victoria Burgess,79.16666667,Female
Euros 2003,Durham C,Jonathon Clifton,78.16666667,Male
Euros 2003,Durham B,Sarah Jarvis,79.83333333,Female
Euros 2003,Durham B,Rebecca Gill,78.16666667,Female
Euros 2003,ENST A,Laurent Leconte,66.5,Male
Euros 2003,ENST A,Pierre Richemond,64.5,Male
Euros 2003,Bonaparte A,Tijmen Haaze,71.16666667,Male
Euros 2003,Bonaparte A,Duco Ferro,68.66666667,Male
Euros 2003,Bonaparte C,Daniël Schut,75.33333333,Unknown
Euros 2003,Bonaparte C,Flor Dinis de Araujo Avelino,73.16666667,Female
Euros 2003,Bonaparte B,Anne Valkering,71.83333333,Female
Euros 2003,Bonaparte B,Marina Lacroix,70.83333333,Female
Euros 2003,UDS,Jan Rosing,77,Male
Euros 2003,UDS,Klaas van Schelven,75.5,Male
Euros 2003,Charles A,Martin Jambor,68.83333333,Male
Euros 2003,Charles A,Jiri Patak,68.16666667,Unknown
Euros 2003,Charles C,Maria Lokajova,71.5,Female
Euros 2003,Charles C,Kilian Kirchgessner,71.5,Male
Euros 2003,Charles B,Kubo Mačak,70,Unknown
Euros 2003,Charles B,Tomáš Kovarik,67.16666667,Unknown
Euros 2003,MGIMO,Evgeniya Rubinina,70.66666667,Female
Euros 2003,MGIMO,Alexander Zalivako,70.16666667,Male
Euros 2002,IDC Herzliya A ,Gour Braslavi ,73.5,Unknown
Euros 2002,IDC Herzliya A ,Noga Isicsson ,72.66666667,Female
Euros 2002,Technion B ,Meir Maor ,70.83333333,Male
Euros 2002,Technion B ,Tsachi zidenberg ,70.83333333,Unknown
Euros 2002,ES Moldova A ,Dumitru Alaiba ,66.66666667,Male
Euros 2002,ES Moldova A ,Adriana Buzdujam ,65.5,Female
Euros 2002,Tel Aviv A ,Gali Golan ,75.83333333,Female
Euros 2002,Tel Aviv A ,Elad Frenkel ,71.5,Male
Euros 2002,Tel Aviv C ,Erika Vasser ,69.33333333,Female
Euros 2002,Tel Aviv C ,Sagi Shporer ,68.83333333,Male
Euros 2002,Hacettepe A ,Perihan Iren ,57.33333333,Female
Euros 2002,Hacettepe A ,Bena Uecihan ,50.5,Unknown
Euros 2002,Inner Temple A ,David Patrikarakos ,73.16666667,Male
Euros 2002,Inner Temple A ,Michael Flaherty ,73.16666667,Male
Euros 2002,TAUO Paris A ,Bartosz Kozik ,72.33333333,Male
Euros 2002,TAUO Paris A ,Agniesza Ignaczak ,71.83333333,Unknown
Euros 2002,Oxford B ,Andrew Zadel ,81,Male
Euros 2002,Oxford B ,Tom Goodhead ,76.66666667,Male
Euros 2002,"Dummy ""Tamul Tigers A"" ",Michaela Matt ,79.66666667,Female
Euros 2002,"Dummy ""Tamul Tigers A"" ",Talila Gillis ,79,Unknown
Euros 2002,IDF A ,Shimon Mercer ,75.16666667,Male
Euros 2002,IDF A ,Zohar Neuman ,73.33333333,Male
Euros 2002,Limerick A ,Julian Moore ,77.83333333,Male
Euros 2002,Limerick A ,Tadhg O'Shea ,76.66666667,Male
Euros 2002,Koc University A ,Sahan Savas karahtasl ,64.5,Unknown
Euros 2002,Koc University A ,Ibarahim Cansizoilu ,62.66666667,Unknown
Euros 2002,IDC Herzliya C ,Avi Elkayam ,76,Male
Euros 2002,IDC Herzliya C ,Oren Shelfer ,74.5,Male
Euros 2002,Cambridge Union A ,Jack Anderson ,78.66666667,Male
Euros 2002,Cambridge Union A ,James Mehigan ,76.33333333,Male
Euros 2002,Leeds A ,Tessa Woolfson ,82.83333333,Female
Euros 2002,Leeds A ,Dan Goldschmied ,79.33333333,Male
Euros 2002,MGIMO Russia A ,Alexander Zalivako ,70.33333333,Male
Euros 2002,MGIMO Russia A ,Oleysa Dianove ,67.66666667,Unknown
Euros 2002,Zagreb A ,Masa Safundzik ,67.83333333,Unknown
Euros 2002,Zagreb A ,Tomislav Glogovesk ,67.66666667,Male
Euros 2002,Newcastel A ,Ben Bickets ,78.5,Male
Euros 2002,Newcastel A ,Alex Ward ,76.33333333,Male
Euros 2002,Charles A ,Milan Konrad ,74.16666667,Male
Euros 2002,Charles A ,Barbara Havelkova ,71.83333333,Female
Euros 2002,Zagreb B ,Marijan Kozic ,68.66666667,Male
Euros 2002,Zagreb B ,Peter Bejak ,65.5,Male
Euros 2002,Oxford D ,Tom Hay ,81.5,Male
Euros 2002,Oxford D ,Jennifer Twite ,79.66666667,Female
Euros 2002,Hebrew B ,Michael Cimerring ,76.33333333,Male
Euros 2002,Hebrew B ,Rebbeca Zerdin ,73.83333333,Unknown
Euros 2002,Hebrew D ,Amit Pundik ,70,Male
Euros 2002,Hebrew D ,Lital Helman ,66.5,Female
Euros 2002,Munster B ,Jan Arno Hessbruegge ,70.66666667,Male
Euros 2002,Munster B ,Asmerom Ogabamicael,70,Unknown
Euros 2002,Oxford A ,Matt Spence ,85,Male
Euros 2002,Oxford A ,Nocholas Pacheko ,83.33333333,Unknown
Euros 2002,Technion C ,Ofek Birenholtz ,71.5,Unknown
Euros 2002,Technion C ,Victor Chernov ,70.16666667,Male
Euros 2002,"Dumy ""Xantipa A"" ",Serjio ,72.83333333,Unknown
Euros 2002,"Dumy ""Xantipa A"" ",Hamutal ,72,Female
Euros 2002,Tilbury House A ,Joel Anrew Malan ,72.83333333,Male
Euros 2002,Tilbury House A ,Peter Weiss ,71.5,Male
Euros 2002,Technion A ,Gilad Barzily ,69,Male
