chimp,sex,DoB,status,lastDate,sample,fear,dom,pers,caut,stbl,aut,stngy,jeals,reckl,soc,tim,symp,play,sol,actv,help,buly,aggr,manp,gntl,affc,exct,impl,inqs,subm,depd,irri,pred,decs,depr,sens,defn,intll,prot,invt,clmy,errc,frdy,lazy,dsor,unem,imit,indp,Thot,Anx,Conv,Unper,Vuln,Cool,Cur,Dist,Indv,Innov,Quit,,status,use,dummy,age_pr
Sheila,0,3/19/1972,Alive,17/05/2005,Yerkes,3,6,5,3,3,1,5,5,5,4,1,3,4,5,5,3,5,5,4,4,2,6,1,4,1,1,3,6,6,4,5,3,6,4,4,1,1,2,3,1,2,4,6,,,,,,,,,,,,,,,,
Shirley,0,01/11/1985,Alive,18/03/2011,Yerkes,3,5,6,3.5,3,4.5,6.5,4.5,3.5,3.5,3,3,3,3,5,2.5,5.5,6,6,2.5,2.5,6.5,4,4,2.5,3.5,6,3.5,4,4.5,5,5.5,5,5.5,2.5,2.5,3.5,2.5,3.5,4,1.5,3,5.5,,,,,,,,,,,,,,,,
Socrates,1,1/23/1987,Alive,18/03/2011,Yerkes,1,7,7,1,5,1,3,1,6,6,1,5,5,2,5,4,6,6,7,6,6,4,6,6,1,1,3,5,7,2,6,7,7,4,7,1,2,4,1,1,1,1,7,,,,,,,,,,,,,,,,
Sonia,0,11/01/1959,Death,05/06/2001,Yerkes,2.5,5,3.5,5,6.5,1,4,1.5,1,6.5,2,5.5,3,3,1,5,3.5,1.5,2.5,6.5,6.5,2,1,5.5,3,2,1,6.5,6,3,5,2.5,5.5,6,3,3,1,7,5.5,1,5,2.5,4.5,,,,,,,,,,,,,,,,
Sparkle,0,01/01/1955,Death,21/11/1995,Yerkes,6,4,6,4,2,3,5,6,6,2,3,3,1,3,3,5,3,3,4,3,4,6,5,5,5,6,6,3,6,5,5,6,6,4,6,5,5,3,5,2,2,4,6,,,,,,,,,,,,,,,,
Storer,1,11/19/1991,Death,27/04/2000,Yerkes,1,4,6,5,6,2,2,1,2,5,4,5,6,2,2,4,2,1,5,6,6,3,2,5,3,4,2,6,4,2,5,2,4,5,4,1,1,6,4,2,2,5,6,,,,,,,,,,,,,,,,
Suwanee,0,2/17/1985,Alive,18/03/2011,Yerkes,4.5,2,3.5,5,5,1.5,4,4.5,2,4.5,5,4.5,4,3.5,4,4.5,2,2,4,5,4.5,3,2.5,4,6,5,3,4.5,3.5,3.5,5,2.5,4.5,3,3,3.5,2.5,5,3.5,3.5,3.5,3.5,4,,,,,,,,,,,,,,,,
Suzanna,0,2/25/1976,Alive,06/04/2005,Yerkes,3.5,4.5,5,4,2.5,2.5,4.5,5,6,2.5,2.5,2,4,3.5,6,4,4.5,4,4.5,2.5,3,6,6,4.5,2,2.5,5,3,5,2.5,2.5,4.5,4.5,2.5,4,2,5,2.5,2,4,2,3.5,5.5,,,,,,,,,,,,,,,,
Sylvia,0,7/19/1993,Alive,18/03/2011,Yerkes,5.5,4,5,3.5,3.5,1,4.5,4,3,4,2.5,3.5,6,3,6,4,3.5,3,4,4.5,3.5,6,6,5.5,4,3,1.5,4,5,2.5,5,6,5,3.5,5.5,2,3.5,4.5,1.5,3.5,2.5,4.5,5,,,,,,,,,,,,,,,,
Tai,0,01/01/1967,Alive,18/03/2011,Yerkes,3,2,3,3,4,1,4,2,1,3,3,3,2,5,3,4,2,2,2,5,4,5,3,4,3,4,2,6,2,2,5,2,5,3,4,2,1,3,5,3,3,1,4,,,,,,,,,,,,,,,,
Tank,1,2/18/1986,Alive,01/11/2004,Yerkes,2,5,6,2,2,4,3,5,6,4,2,2,5,4,5,4,6,6,6,2,3,5,5,4,3,4,5,5,5,4,3,6,5,4,4,5,5,3,2,4,3,4,5,,,,,,,,,,,,,,,,
Tara,0,09/05/1995,Alive,18/03/2011,Yerkes,3,2,4,4,6,1,4,2,1,6,1,5,6,1,6,4,1,2,2,6,7,2,2,7,5,3,1,NA,6,1,4,1,4,NA,4,2,1,6,1,1,NA,NA,5,,,,,,,,,,,,,,,,
Travis,1,08/02/1989,Alive,18/03/2011,Yerkes,4,5,5,2,2,1,5,5,6,4,1,1,4,1,5,2,6,4,5,1,3,2,2,4,2,2,3,5,6,1,3,1,3,2,3,1,2,3,4,2,2,4,5,,,,,,,,,,,,,,,,
Vivienne,0,7/27/1974,Alive,18/03/2011,Yerkes,4,1.5,3.5,5.5,3.5,3.5,3.5,3.5,3.5,2.5,4.5,2.5,2,6,2.5,2.5,3.5,2.5,2.5,3.5,2.5,3.5,3,4.5,6.5,4,4.5,5,4.5,5.5,3.5,3,4.5,3,2.5,2.5,2.5,2.5,5.5,3.5,4,2.5,4.5,,,,,,,,,,,,,,,,
Waga,0,3/19/1982,Alive,18/03/2011,Yerkes,2,2,2,5,3,1,3,2,2,3,5,3,3,3,3,3,3,2,2,3,3,3,2,4,5,3,1,5,3,5,4,2,3,2,3,4,3,3,5,4,5,2,4,,,,,,,,,,,,,,,,
Walnut,1,01/01/1965,Death,22/03/1994,Yerkes,2,7,4,5,5,5,2,3,2,6,2,5,5,2,3,3,2,3,5,5,5,2,2,5,2,2,2,5,5,4,4,3,5,5,3,2,2,6,4,3,4,4,5,,,,,,,,,,,,,,,,
Wenka,0,5/21/1954,Alive,18/03/2011,Yerkes,5,2,2,5,2,6,1,2,2,3,5,4,2,6,2,2,1,1,4,4,3,5,5,4,6,6,4,5,4,6,3,4,3,4,3,5,5,4,4,6,3,4,5,,,,,,,,,,,,,,,,
Wilma,0,10/27/1988,Death,19/12/2001,Yerkes,2,4.5,4,4.5,5,1,3.5,4,2.5,5,2.5,3,4,3,4.5,4,3,1.5,5,5,4.5,3,2.5,3,4,3,2,6.5,5,2.5,4.5,3.5,4.5,4.5,4,4,3,4,4,4,5.5,4,5.5,,,,,,,,,,,,,,,,
Wilson,1,03/09/1994,Alive,01/11/2004,Yerkes,5,4,4.5,5,3,4,4.5,5,5.5,6,4.5,4.5,6,2.5,6,5,4,3.5,4,4.5,6,5,4,4.5,4,5,3,4.5,3,2,5.5,3.5,2.5,5.5,4,4,3.5,6,3,3,2.5,5,3,,,,,,,,,,,,,,,,
Winston,1,01/12/1987,Alive,18/03/2011,Yerkes,2,5,5.5,2.5,3,2,2.5,4.5,4.5,3.5,1.5,2.5,3.5,4,4.5,4,4.5,5,4,2.5,3,5.5,5,4.5,1.5,2,5,4,5,3,3.5,4.5,4.5,3,4,3,4.5,3.5,3,3.5,2.5,3.5,4.5,,,,,,,,,,,,,,,,
Woodruff,1,7/22/1975,Death,03/09/2009,Yerkes,3.5,2,5.5,5,5,2.5,3.5,3.5,2,4,4,4.5,2.5,3.5,2,4,1,1.5,2,5,3.5,2.5,3,4,6,3.5,2,5,4,4,3.5,2,3,3.5,3.5,4,2.5,4.5,6,4,4,3,5,,,,,,,,,,,,,,,,
,,,,,,Fear,Dom,Pers,Caut,Stbl,Aut,Stngy,Jeals,Reckl,Soc,Tim,Symp,Play,Sol,Actv,Help,Buly,Aggr,Manp,Gntl,Affc,Exct,Impl,Inqs,Subm,Depd,Irri,Pred,Decs,Depr,Sens,Defn,Intll,Prot,Invt,Clmy,Errc,Frdy,Lazy,Dsor,Unem,Imit,Indp,Thot,Anx,Conv,Unper,Vuln,Cool,Cur,Dist,Indv,Innov,Quit,,,,,
Ai,0,01/01/1976,,,Japan,2,6,5.666666667,5.333333333,3,2.333333333,6.333333333,6,3,3,1.333333333,1.666666667,2.333333333,3.666666667,3,2.333333333,6,6,5.666666667,2,2.666666667,5,5,5.333333333,1,1,4.333333333,5,5.666666667,1.333333333,4.666666667,5.333333333,5.333333333,2,4,2.333333333,3.333333333,1.333333333,3.666666667,2.333333333,3.333333333,2,5.666666667,3.666666667,2,2.666666667,1.333333333,2.666666667,4,5.666666667,2.333333333,5,3,2,,,,,
Akiko,0,01/01/1978,,,Japan,4.666666667,3.333333333,4.666666667,5,6.333333333,3.333333333,3,1.666666667,3.333333333,6,2.666666667,3.666666667,4.333333333,2.333333333,3.333333333,3.333333333,1,1,2.666666667,5.333333333,5,2.666666667,2.666666667,4,2.333333333,2.333333333,1,5.666666667,3.666666667,2.333333333,4.666666667,1,4.666666667,3,3.333333333,2.333333333,1.333333333,5.666666667,3.666666667,2.666666667,4.333333333,4.333333333,4.333333333,1.666666667,2.333333333,5,2.666666667,2,4.666666667,3.333333333,2,3.666666667,2,3.666666667,,,,,
Akiko2,0,01/01/1973,,,Japan,1.666666667,1.666666667,5,6.333333333,5.666666667,2,2.666666667,1.666666667,1.666666667,5.666666667,1,6.333333333,2.333333333,2.666666667,2.333333333,5,1.333333333,2,4.666666667,6.333333333,5.333333333,2.666666667,2.666666667,2.333333333,1.333333333,2.333333333,1.666666667,5.333333333,5.333333333,1,5.666666667,2.333333333,4.666666667,6,2.666666667,2.333333333,1.666666667,4.666666667,4.333333333,1.666666667,5,2,4.666666667,2.333333333,1.333333333,4.666666667,3.333333333,2,5.333333333,3.666666667,3.333333333,2,2,4.333333333,,,,,
Akina,0,3/20/1986,,,Japan,1,5,4.666666667,4,3.333333333,1,4.333333333,5.333333333,5,3.333333333,4,2.333333333,4,4,4,1.666666667,6,5.666666667,4.666666667,2.666666667,2.333333333,3.333333333,4.666666667,4,2.333333333,3.333333333,4.666666667,4,4,1,4,4.666666667,4,3,3.666666667,4.333333333,1,3,4,3,3.666666667,4,4.333333333,5,3,3.333333333,4,3.666666667,4,4,3.666666667,4.666666667,4,4,,,,,
Akira,1,01/01/1976,,,Japan,3.333333333,6,3,3,2.666666667,1.333333333,4.333333333,3,4.333333333,4,4,2,3.333333333,3,5.333333333,3,6,4.333333333,2.333333333,1.666666667,2.333333333,4.666666667,3.666666667,3.666666667,1.666666667,1.666666667,5,4.333333333,3.666666667,2.333333333,3.666666667,4,3.666666667,2.333333333,2.333333333,2,2.333333333,2.666666667,1.333333333,1.666666667,2.333333333,1.333333333,3.666666667,3,1.333333333,3.666666667,3.666666667,3.333333333,1.666666667,3.666666667,5.333333333,3.666666667,1.666666667,4.333333333,,,,,
Akira2,1,03/01/1980,,,Japan,3,4.666666667,4.666666667,2.333333333,4.666666667,3,5,4.333333333,4,4.666666667,2.333333333,4,4,2,5.333333333,4.666666667,3.333333333,3,2,3,5.333333333,5.333333333,4,5,1,1.333333333,4.333333333,5.333333333,3.333333333,1,4,4,3.333333333,3.333333333,5.333333333,3,2.333333333,4.333333333,2,3,3.333333333,1.666666667,6.333333333,4.666666667,1,5,3.333333333,1.666666667,4.333333333,5.666666667,3.666666667,4.333333333,4,3.666666667,,,,,
Anna2,0,1/22/2005,,,Japan,3.5,3,4.25,3,3.75,1,2.75,2.75,2.75,5.25,2.5,4.5,5.5,1.75,5.5,3.25,1.25,2,2.25,3.5,4,1.5,1.5,4.25,3,5,2,2.5,2.5,1.25,3.5,1.75,2.75,2.75,4.75,2,1.25,4,1,2,3,4.5,3,3.5,1,3,2.5,1.25,2.75,5.5,3.5,1.5,3.25,2.25,,,,,
Arare,0,3/18/1991,,,Japan,1.333333333,2.666666667,3.666666667,5.666666667,5,1,3,3,3,4,4,3.666666667,3.333333333,4.666666667,3.333333333,3.333333333,3.666666667,3.333333333,2.666666667,5,4.666666667,3,3,4,3.333333333,4,2.666666667,3.333333333,4,1,4,2.666666667,4,3,3.666666667,3,1,5,4.666666667,3,4.333333333,3.333333333,4.333333333,2,3,4.666666667,3,4.333333333,4.666666667,4,3,4.666666667,3.666666667,4,,,,,
Aruku,1,12/07/1989,,,Japan,1,3.333333333,4.333333333,4.666666667,3,1,5,4.666666667,4,4,3.333333333,4.333333333,5,4,4.666666667,4.333333333,4.333333333,4.333333333,4,4.333333333,3.666666667,3.666666667,3,4,3.666666667,3.333333333,3,5.333333333,4.666666667,1,4,4,5,4.666666667,4.333333333,3.333333333,1,3.333333333,3,2,3.666666667,3.666666667,3.666666667,3.333333333,2.333333333,4.333333333,3.333333333,4.666666667,3.333333333,5,3.333333333,4.333333333,4,4.333333333,,,,,
Ayumu,1,4/24/2000,,,Japan,5,5.333333333,5.333333333,5.333333333,3.666666667,2.666666667,4,4.333333333,2.333333333,3.666666667,3.333333333,3,4.666666667,2.666666667,4.666666667,2.666666667,5.333333333,4,5,3.333333333,3.666666667,3.666666667,3.333333333,5.333333333,3.333333333,4.666666667,4,4.333333333,4.333333333,2.333333333,4,3.333333333,5,3.333333333,4.666666667,3.333333333,2.666666667,3.333333333,3,2,3.333333333,4,3,5.333333333,3.333333333,3.333333333,3.333333333,4.333333333,3.666666667,5.333333333,2.666666667,2.666666667,4.666666667,2.666666667,,,,,
Bell,1,09/12/1995,,,Japan,1,5.333333333,4.666666667,3,4.666666667,1,4.333333333,4.666666667,4.666666667,3.666666667,2.666666667,3.666666667,4.666666667,3.666666667,4.666666667,4,5,5,5,3.333333333,3.666666667,4.333333333,4.333333333,4.333333333,2.333333333,3,3.666666667,4,4.666666667,1,4,4.666666667,4.666666667,3.666666667,4.333333333,3.666666667,1,3.333333333,3,3.666666667,3.666666667,4,4.333333333,4.333333333,3.333333333,4,4,3,3.666666667,4.333333333,4,4,4,4,,,,,
Bero,0,3/13/1969,,,Japan,4,4.25,4.75,4,4,1.5,5.25,4.25,2.5,3.5,2.5,4.5,2.5,4.25,2,3.75,3.25,3.75,4.25,4.25,4,3.75,3,3,3.25,3.75,2.75,4,3.5,1.25,3,3.25,3.75,3.75,3,1,1.75,3.75,3.75,1.5,2.25,2.75,4.25,2.5,1,3.25,2.75,4.5,3.25,4.25,3.5,3.75,3.5,2.25,,,,,
Berry,0,12/28/1999,,,Japan,3.25,4.5,5.25,3.75,3.5,1.25,4.75,4.25,3,5,1.5,5,6.25,1.5,5.5,4.75,5,4.25,3.75,4.25,4.25,1.75,3,6.25,2.25,2.75,2,2.75,4,1,4.75,4.75,5,5,5.75,1,1.5,3.75,1,1.25,1.5,3.5,3.5,4,1,2.75,2,3.25,4,6.25,3.25,3.75,5.75,1.75,,,,,
Bettie,0,2/21/1971,,,Japan,1,3,3.333333333,3.666666667,4,1,1.666666667,3,2,4.666666667,3,5.666666667,3.333333333,3,2.666666667,5,3,2,3,5.333333333,5.333333333,3.666666667,4.666666667,3.333333333,3.333333333,2,3,3.666666667,3,1,4.333333333,2.333333333,3.333333333,5,2.666666667,2,1,4.666666667,4.333333333,2,4,3,3.666666667,1,2.333333333,4.333333333,3,3,3,4.333333333,2.666666667,3,3.333333333,3,,,,,
Black,1,2/21/1971,,,Japan,1,6.333333333,6,2.333333333,4.666666667,1,3.333333333,1.333333333,2,5.333333333,1.666666667,6.333333333,3.666666667,1.333333333,6,6,2.333333333,2.666666667,5.333333333,6,4.666666667,2.666666667,2.333333333,3.666666667,1,1,2,4.666666667,6,1,5.333333333,3,5,4.333333333,4,2,1,5.666666667,1.333333333,1,3.333333333,3,5.333333333,2,1,5.333333333,2,1,5,5,2,3.666666667,3,3.333333333,,,,,
Bon,1,11/16/1990,,,Japan,4.666666667,6.333333333,3.666666667,2.666666667,3,2.666666667,5.666666667,3.666666667,5.333333333,4.666666667,4.333333333,2,3.666666667,2.666666667,4.333333333,3,6,5.666666667,4,2,3,5.333333333,5.666666667,2,1.333333333,4,6.333333333,3.333333333,3,3,2.666666667,5.666666667,3,2,3,3.666666667,4,2,2.333333333,4.333333333,2,2.666666667,5.666666667,5.333333333,3.333333333,2.666666667,4.333333333,2.666666667,2.333333333,3,4.666666667,4,2,4,,,,,
Bonbon,1,10/16/2005,,,Japan,3.75,1.75,3.5,4.75,4,1.75,3.25,3,3,5.5,2.25,4.75,5.5,2.25,6,3.5,1.75,1.75,2,5,5,2.5,2.75,4.75,3.5,4.75,1.75,2.5,2,1.75,3,1.75,3.5,4,4.25,2.75,1.75,4.5,1,1.5,3.25,4.5,3.25,3.25,1,3,3,2.5,2.25,5,3.5,2.5,2.75,3.25,,,,,
Charlie,1,04/05/1978,,,Japan,5,5,3,4,3.666666667,1.666666667,2.666666667,1.666666667,2.666666667,4.666666667,4.333333333,3.666666667,2.666666667,2.333333333,3,3.666666667,2.666666667,3,4.333333333,4,4,4,4,3,2.333333333,4.333333333,3.666666667,3.666666667,3.666666667,3,4,2,4.333333333,3.666666667,2.333333333,2,3,3.333333333,3,3,3.333333333,2,4.666666667,3,2.333333333,4,3.666666667,3.666666667,3.666666667,2.666666667,3.333333333,3,3,3.666666667,,,,,
Cherry,0,03/05/1990,,,Japan,4.75,4,3.75,5.25,3.75,1.75,4.5,3.5,3.5,3.25,4,3.25,3.25,2.75,4.25,4,3.75,3.25,3.75,3.25,3.5,2.5,3.75,3.75,2.75,3,2.25,3.75,3.75,2.75,4.25,1.75,3.5,2.5,4,1,1.25,3.25,1.25,1.75,2.25,2.75,3.5,3.25,3.75,3,2.25,2.75,2.75,4.25,3.25,3.25,3.5,1.5,,,,,
Chiko,0,6/26/1989,,,Japan,5,1.333333333,4,2.666666667,3.666666667,1,1.666666667,1.333333333,5.333333333,4,3.666666667,2.666666667,5,3,5.333333333,2.666666667,2.666666667,2.333333333,1.666666667,4,4,5,4.666666667,4.666666667,4.333333333,3.666666667,3.666666667,4,3.333333333,1,3.666666667,3,3.666666667,3.666666667,4.666666667,4.333333333,1,4.333333333,3.333333333,3,3.666666667,4.333333333,4,4.666666667,4,4,4,5.333333333,3.666666667,6,4,4.333333333,4.666666667,4,,,,,
Chiko2,0,06/12/1994,,,Japan,4.75,2.75,4.5,5.25,3.5,1.75,3,3.25,2,3.5,4,2.75,4.5,3.5,4,3.25,3.5,3,3,4,3.75,2,2.25,4.75,3.75,4.25,1.25,2.5,4.5,2.75,4.25,2.5,4.25,3.25,5.5,1.75,2.25,4.5,3,1.75,2.5,3.25,3.75,2.75,2.75,3.75,2.25,4.75,3.25,5,3.25,2.75,5.5,2,,,,,
Chloe,0,12/12/1980,,,Japan,4.666666667,3,5,6.666666667,4,3,5.666666667,2.666666667,1.333333333,3.333333333,4,3,5.666666667,6,4,2.333333333,1.666666667,1.333333333,3.333333333,3,3.666666667,5.333333333,5.666666667,6.666666667,3.333333333,2,4.666666667,2.666666667,4.666666667,5,5,2.333333333,4.333333333,3.666666667,6,1.333333333,2,2.333333333,2,1.333333333,1.666666667,2,5.333333333,3,4.333333333,2.333333333,1.666666667,5,2.333333333,6.666666667,2.666666667,6.333333333,6.666666667,1.666666667,,,,,
Cleo,0,6/19/2000,,,Japan,4.666666667,3.333333333,5,5.333333333,4,1.666666667,5,3.333333333,4.333333333,4.333333333,3.333333333,3,5.666666667,2.666666667,4,2,3.666666667,3.333333333,3.333333333,2.333333333,2.333333333,2.666666667,3.333333333,5,4.333333333,5.666666667,4,3.666666667,3.666666667,2.333333333,4.333333333,2.666666667,3.666666667,3.333333333,3.666666667,3,2,2.666666667,1,2.666666667,2.666666667,4,4,3.666666667,1.666666667,2.666666667,3.333333333,2.333333333,3.333333333,5.666666667,3.666666667,4.333333333,3.666666667,4,,,,,
Conan_Jp,1,03/12/1997,,,Japan,1,3,4.666666667,5,4.666666667,1,4.333333333,4.333333333,4.666666667,4.666666667,4.666666667,3.666666667,5.333333333,3,5,3.666666667,4.333333333,2.333333333,4.666666667,4,4.333333333,3.333333333,3.333333333,6,4,4.666666667,3.333333333,5,4,1,5,3.666666667,4.666666667,4.666666667,4.333333333,4,1,3,3,2,4.333333333,5,4,4,2.333333333,4.666666667,3.666666667,4,4.333333333,5,3.333333333,3.333333333,5,3.666666667,,,,,
Cookie,0,02/12/1991,,,Japan,1,3.666666667,4,3.666666667,3.666666667,4.666666667,4.333333333,4,3.666666667,3.666666667,4.333333333,3.333333333,4,3.333333333,4.333333333,3.666666667,4.333333333,3.666666667,2.666666667,4,3.666666667,3,3.666666667,4,3,3,3,4,4,1.333333333,4,3.333333333,4,3.666666667,4,3,1.333333333,3.666666667,3.333333333,3,4.333333333,3,4.333333333,3.666666667,3,4,3,4,3.333333333,4.333333333,3.333333333,4.333333333,3.666666667,4,,,,,
Daio,1,5/17/1986,,,Japan,3,3.666666667,4.666666667,4,2.333333333,6.666666667,5,5.333333333,5,2.666666667,4.666666667,2.666666667,2.333333333,4.666666667,3.666666667,2.666666667,4.666666667,4.333333333,4.333333333,2.666666667,2.666666667,4.333333333,5,3.333333333,3.333333333,3,4.333333333,4,3.333333333,1,3.666666667,5,3,4.666666667,3,4.333333333,2.333333333,2.666666667,4.333333333,4,3,3.333333333,4.333333333,3.333333333,4.333333333,3.333333333,3.666666667,4.333333333,3,4,4.666666667,4,3,4.666666667,,,,,
Dekky,1,01/01/1978,,,Japan,4,2,2,2.25,2.25,4.25,4.25,2.75,4.5,2.25,3.75,3.5,3.25,5.25,1.75,2.75,3.25,2.25,1.75,5,2.25,4.25,4,2.25,3.5,4.25,1.5,3,2,4.25,2,2,1.75,2.25,1.5,3.5,2.75,3.5,4.5,3,2.75,1.5,3.5,4,3.25,2.5,5,4.25,1.75,3.25,3.5,5,2,3.25,,,,,
Densuke,1,01/01/1983,,,Japan,3.333333333,4.333333333,2.666666667,3,4.666666667,3,5,2.333333333,4.333333333,3.666666667,3,3.333333333,2,2.333333333,3.333333333,2.333333333,4.333333333,2.666666667,2,3,3.666666667,4.666666667,2.333333333,3.333333333,2.666666667,2.666666667,4,4.666666667,2.666666667,2.666666667,3.333333333,2.333333333,2.666666667,3.333333333,2.333333333,1.666666667,2,3.666666667,1.333333333,2,2.333333333,1.333333333,3,5,1,4,2.666666667,2,4,4.666666667,3,3.333333333,1.666666667,3.666666667,,,,,
Fujiko,0,03/01/1971,,,Japan,3,2.333333333,3.333333333,5,4.333333333,2.666666667,2.666666667,3.333333333,3.333333333,2.333333333,2,2,3.666666667,4.666666667,2,1.666666667,3.666666667,2.333333333,3.333333333,4,4.666666667,2.666666667,2.333333333,3,4,1.333333333,2.666666667,6,3.666666667,3,4.666666667,2.666666667,4.666666667,1.666666667,3.333333333,3,1.333333333,3.666666667,4.333333333,1.666666667,4.333333333,3.333333333,5.666666667,3,2.333333333,3.666666667,4,3.333333333,5,3,2.666666667,4.333333333,2.333333333,4.666666667,,,,,
Genki,1,2/21/1971,,,Japan,1,4.333333333,5,4,4.333333333,1,4.666666667,3.333333333,4,4.666666667,3.333333333,4.333333333,4.666666667,3,4.666666667,4,3.333333333,3.666666667,4,4.333333333,4.333333333,3.333333333,2.333333333,4.666666667,3.333333333,3.666666667,2.333333333,5,4,1,4,3.666666667,4.333333333,4.333333333,4,4,1,4,2.666666667,3,4.333333333,3,4,2.666666667,2.333333333,4,3.666666667,4,5,5,4,3.333333333,3.666666667,3.666666667,,,,,
Go,1,2/21/1977,,,Japan,1.333333333,4,4.333333333,4,4.666666667,1,4.666666667,3.666666667,3.333333333,4,3.333333333,4,2.666666667,4.333333333,3.333333333,4,4,3.333333333,2.666666667,4.333333333,4,3,3.666666667,4,3.333333333,3.333333333,2.666666667,5,4.666666667,1,4.333333333,3,4,4,3,3.333333333,1,3.666666667,3.333333333,2.666666667,4.333333333,3.666666667,4,3,2.666666667,4.666666667,3,4,4.333333333,3.333333333,3,3.666666667,3,4,,,,,
Gon,1,01/01/1966,,,Japan,3,4.333333333,3,4.333333333,4.333333333,3,4.333333333,3,4.666666667,4,3.333333333,3.666666667,2.666666667,5.666666667,2,3.333333333,4.333333333,3.666666667,3,4,4,3,2.666666667,2.666666667,3,2.666666667,2.333333333,5.333333333,4,3.666666667,3.333333333,2.666666667,2.666666667,3.666666667,2.666666667,3,2.666666667,4.333333333,6,3,4.333333333,2.666666667,4,4,2.333333333,5.333333333,4.333333333,4.333333333,3.666666667,2.666666667,3.666666667,5,2.333333333,4.666666667,,,,,
Goro,1,01/01/1982,,,Japan,1.333333333,3.333333333,4,3.666666667,3.666666667,1,3.666666667,4.333333333,4.666666667,3.333333333,4.333333333,3.333333333,4,4.666666667,4.333333333,3.666666667,3.666666667,3.666666667,3.333333333,3.666666667,4,4,4.333333333,4,4,3.666666667,3.666666667,3.666666667,4,1,4.333333333,3.666666667,4,3.666666667,4,4,1,4,3.666666667,3.333333333,3.666666667,4,4.666666667,4.666666667,4,3.666666667,4,4.333333333,3.666666667,4,4,5.333333333,4,4,,,,,
Haruna,0,01/01/1978,,,Japan,1,5,4.666666667,3,3.666666667,1,5.333333333,5.333333333,3,4.333333333,2.333333333,5,3,2,2.666666667,4.333333333,3.666666667,3.333333333,4,4,5.666666667,4.666666667,4.666666667,4,2.666666667,3,2.666666667,3.666666667,3.333333333,1,4.333333333,4.333333333,4,3.666666667,3.333333333,3.333333333,1,3.666666667,3.333333333,2,3.666666667,3,4,2,2.333333333,4,3,3.666666667,3,4.666666667,3.333333333,2,3,3.333333333,,,,,
Hatuko,0,12/16/1964,,,Japan,2,1.333333333,1.333333333,3.333333333,1.666666667,1.666666667,2.333333333,1,2,1.333333333,1.666666667,1.333333333,1.333333333,2.666666667,1.333333333,1,2,1,2,1,1,1.333333333,1.333333333,1.666666667,1.333333333,1.333333333,1.333333333,3.333333333,2,1.333333333,1.333333333,1.666666667,1.333333333,1,1,1.333333333,1.333333333,1.333333333,3.666666667,1.666666667,3,1.333333333,4,1.333333333,1,1.666666667,1.333333333,1,3.333333333,2.333333333,2.666666667,1,1,3,,,,,
Hitomi,0,2/21/1971,,,Japan,1,5.666666667,5.666666667,4.333333333,2.666666667,1,5,4.333333333,4.666666667,4.333333333,3,4,4,2.666666667,4.666666667,5,3,3.333333333,5.333333333,4.333333333,4.333333333,5,3.666666667,4.666666667,2.666666667,4,3.333333333,4.666666667,4.333333333,1,4.666666667,5,4.666666667,4,4.333333333,3,1,4,2.666666667,2,3.333333333,3.333333333,5.333333333,2.666666667,2,3.666666667,3,3.666666667,3.333333333,5.333333333,4.333333333,3.666666667,4,4,,,,,
Hope,1,06/04/1990,,,Japan,3,7,6.333333333,5,3.666666667,1,4.666666667,3.333333333,3.333333333,4.333333333,3.333333333,3.333333333,5,3,4.333333333,3.666666667,3.333333333,3.666666667,5.666666667,3.666666667,4,3.333333333,4,4.333333333,1.333333333,1.666666667,3,3.666666667,4,1,4.666666667,5,4,3,4,4,1,3.666666667,3,3,4,3.666666667,3.666666667,3.333333333,2,4.333333333,2.666666667,1.333333333,4.666666667,5,4,4.333333333,4.333333333,3.666666667,,,,,
Ichie,0,3/30/2001,,,Japan,4.666666667,2,4,5.333333333,1.666666667,2,2.333333333,3.333333333,2.333333333,4,4.333333333,3,5.666666667,2.666666667,4,2,1,1,2.333333333,4,4,2,1.333333333,4.666666667,6,6,1,4.666666667,3.333333333,3,3.666666667,1.333333333,4,3.666666667,3.333333333,1,1.666666667,4.666666667,1,1,2,4.666666667,2.333333333,3.333333333,2.333333333,4,3.666666667,5.666666667,1.333333333,5,3.666666667,2,3.333333333,1.666666667,,,,,
Ichigo,0,01/01/1980,,,Japan,2,4.666666667,3,4,5,1.333333333,5.333333333,3.333333333,2.666666667,3.666666667,2,5,2.666666667,2.666666667,1.666666667,4.666666667,3.333333333,3,2.333333333,4.666666667,4.333333333,1.666666667,1.666666667,3,1,1.333333333,2,5.666666667,4.666666667,1,3.333333333,1,4.333333333,4,2,1.333333333,2,4,2.666666667,1,4,2,3.666666667,1.666666667,1,5.333333333,3.666666667,1.666666667,5,3,3,2,2,3.666666667,,,,,
Inko,0,11/23/1988,,,Japan,5,1.666666667,3,5,2.333333333,1,4.333333333,2.333333333,3,4,4.333333333,3.666666667,3,4,4,3.333333333,3.666666667,3.333333333,2.666666667,3,3.666666667,3,4.333333333,4,5,5.333333333,2.666666667,3.666666667,4,1,4.333333333,4,4.333333333,4.666666667,4,4.333333333,1,4,4,4,4,3.666666667,4.333333333,3.666666667,4,4,3.666666667,5,3.333333333,4.666666667,3.666666667,5,4,4.333333333,,,,,
