"","chimp","Sub..","Year4","Glucose","BUN","Creatine","Protein","Albumn","Bilirubn","alkphos","sgpt","sgot","cholesterol","calcium","phosphate","sodium","potassium","chloride","ag_ratio","bc_ratio","globulin","lipase","amylase","triglicerides","cpk","ggtp","magnesium","osmolal","Year3","Glucose.1","BUN.1","Creatin","Protein.1","Albumn.1","Bilirubn.1","alkphos.1","sgpt.1","sgot.1","cholesterol.1","calcium.1","phosphate.1","sodium.1","potassium.1","chloride.1","ag_ratio.1","bc_ratio.1","globulin.1","lipase.1","amylase.1","triglicerides.1","cpk.1","ggtp.1","magnesium.1","osmolal.1","Year2","Glucose.2","BUN.2","Creatin.1","Protein.2","Albumn.2","Bilirubn.2","alkphos.2","sgpt.2","sgot.2","cholesterol.2","calcium.2","phosphate.2","sodium.2","potassium.2","chloride.2","ag_ratio.2","bc_ratio.2","globulin.2","lipase.2","amylase.2","triglicerides.2","cpk.2","ggtp.2","magnesium.2","osmolal.2","Year1","Glucose.3","BUN.3","Creatin.2","Protein.3","Albumn.3","Bilirubn.3","alkphos.3","sgpt.3","sgot.3","cholesterol.3","calcium.3","phosphate.3","sodium.3","potassium.3","chloride.3","ag_ratio.3","bc_ratio.3","globulin.3","lipase.3","amylase.3","triglicerides.3","cpk.3","ggtp.3","magnesium.3","osmolal.3","DaysInterval1","DaysInterval2","DaysInterval3","AverageDaysInterval","Interval1Centered","Interval2Centered","Interval3Centered","X","DOB.x","Dam.x","Sire.x","Sex.x","Rater.x","DOPR.x","DaysAgeatTest","YearsAgeatTest","location.x","Version.x","Group.size.x","fear.x","dom.x","pers.x","caut.x","stbl.x","aut.x","stngy.x","jeals.x","reckl.x","soc.x","tim.x","symp.x","play.x","sol.x","actv.x","help.x","buly.x","aggr.x","manp.x","gntl.x","affc.x","exct.x","impl.x","inqs.x","subm.x","depd.x","irri.x","pred.x","decs.x","depr.x","sens.x","defn.x","intll.x","prot.x","invt.x","clmy.x","errc.x","frdy.x","lazy.x","dsor.x","unem.x","imit.x","indp.x","DOB.y","Dam.y","Sire.y","location.y","Group.size.y","Sex.y","Rater.y","DOPR.y","Version.y","reckl.y","aut.y","symp.y","sol.y","buly.y","actv.y","fear.y","caut.y","imit.y","unem.y","stngy.y","play.y","sens.y","exct.y","aggr.y","indp.y","intll.y","affc.y","stbl.y","help.y","tim.y","impl.y","depd.y","decs.y","defn.y","irri.y","lazy.y","invt.y","dom.y","pred.y","frdy.y","depr.y","clmy.y","prot.y","subm.y","gntl.y","manp.y","soc.y","inqs.y","jeals.y","pers.y","errc.y","dsor.y","fear.z","pers.z","caut.z","stbl.z","aut.z","stngy.z","jeals.z","reckl.z","soc.z","tim.z","symp.z","play.z","sol.z","actv.z","help.z","buly.z","aggr.z","manp.z","gntl.z","affc.z","exct.z","impl.z","inqs.z","subm.z","depd.z","irri.z","pred.z","decs.z","depr.z","sens.z","defn.z","intll.z","prot.z","invt.z","clmy.z","errc.z","frdy.z","lazy.z","dsor.z","unem.z","imit.z","indp.z"
"93","Jimmy","425","02/04/2004",113,11,1.4,7.1,3.1,0.3,68,36,36,235,9.4,2.1,138,2.7,95,0.8,8,4,21,35,164,167,41,1.6,272,"02/06/2003",91,12,1.8,6.9,3,0.2,58,30,34,226,8.5,1.6,138,2.8,100,0.8,7,3.9,29,36,142,170,31,1.5,271,"3/15/01",96,15,1.5,6.8,3.4,0.2,72,36,40,212,9.6,2.1,139,2.9,94,1,10,3.4,22,31,142,297,42,1.6,275,"02/08/2000",113,12,1.6,7.1,3.2,0.1,67,55,51,199,9.3,1.4,138,2.9,96,0.8,8,3.9,25,30,88,316,54,1.6,273,401,693,363,485.67,-85,207,-123,87,"1/21/1977","Anna","Franklin",1,"AH","7/15/01",8941,25.1,"Yerkes","A",2,1,6,3,2,3,1,6,5,3,3,4,2,2,5,2,3,5,5,4,2,2,2,2,4,2,1,4,5,5,5,3,3,4,2,3,4,4,2,6,4,5,4,5,"1/21/1977","Anna","Franklin","Yerkes",2,1,"WH","8/21/97","B",2,3,4,5,4,3,4,4,3,5,4,4,5,3,2,5,3,4,6,4,5,3,5,3,3,3,5,4,4,5,5,4,5,5,5,5,3,4,4,4,5,3,3,2.5,4,3,4.5,2,5,4.5,2.5,3.5,4.5,3,3,5,2.5,3.5,4.5,3.5,3.5,3.5,3,2.5,2.5,4,3.5,3,3.5,5,4,4.5,4,3,3.5,3.5,3.5,4.5,3.5,3.5,5.5,3.5,5,3.5,5
"94","Jimoh","381","12/02/1999",118,9,1.2,6.8,2.9,0.1,132,32,39,231,8.5,1.6,141,3.5,102,0.7,8,3.9,39,22,67,1226,22,1.7,279,"11/05/1998",131,8,1.1,6.5,2.8,0.2,104,10,19,235,8.5,2.6,138,3.3,95,0.8,7,3.7,37,26,142,221,24,1.2,273,"11/12/1997",104,15,0.9,6.5,2.5,0.3,62,21,23,252,8.3,2.4,141,3.4,97,0.6,17,4,NA,NA,44,254,NA,NA,NA,"12/16/96",79,13,1.1,7.4,2.8,0.3,75,17,23,344,9,5,138,3.3,95,0.6,12,4.6,NA,NA,143,261,NA,NA,NA,331,358,392,360.33,-29,-2,32,88,"01/01/1964","","",1,"LP","06/11/2000",13311,37.4,"Yerkes","B",NA,2,4,3,5,6,4,5,3,4,6,2,5,4,5,4,5,5,4,5,6,6,3,2,4,2,4,2,6,5,2,6,2,6,5,2,1,1,6,4,1,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Jolson","623","1/16/04",109,10,1.1,7.1,3.8,0.2,114,47,47,180,10,3.7,140,4,98,1.2,9,3.3,70,56,52,1613,24,1.8,277,"1/29/03",118,12,1.3,7.5,4,0.3,166,41,35,173,9.9,4.2,139,4,103,1.1,9,3.5,69,51,56,843,20,2,277,"02/12/2002",102,10,1.6,7.5,3.5,0.3,144,28,26,157,10,3.6,140,3.9,100,0.9,6,4,68,49,97,523,25,1.9,277,"2/27/01",100,12,1.1,7,4,0.3,287,86,457,161,10.3,3.4,142,4,103,1.3,11,3,63,30,70,3530,22,1.8,281,350,351,352,351,-1,0,1,89,"01/10/1993","Suwanee","Carmichael",1,"WH","11/30/97",1785,5,"Yerkes","A",8,2,5,5,4,4,1,5,3,3,6,2,4,6,1,5,4,2,1,6,4,5,3,2,6,3,3,2,4,5,1,4,3,5,5,5,2,1,5,1,1,2,4,6,"01/10/1993","Suwanee","Carmichael","Yerkes",8,1,"MW","7/26/01","B",6,4,2,4,5,6,3,3,2,3,5,3,6,6,5,4,5,4,3,3,2,5,2,3,5,5,2,5,6,5,3,3,3,2,2,3,5,3,5,5,6,5,4,2.5,5.5,3.5,3.5,2.5,5,4,4.5,4.5,2,3,4.5,2.5,5.5,3.5,3.5,3,5.5,3.5,4.5,4.5,3.5,5.5,2.5,2.5,3.5,4.5,4,2,5,4,5,3.5,5,2.5,3,4,1.5,2.5,2.5,3,5
"96","Jorg","301","6/20/03",107,15,1.1,7.2,3.2,0.2,91,28,27,191,8.4,3.4,145,3.3,100,0.8,14,4,48,37,121,296,15,1.6,287,"8/21/02",111,11,1,7.7,3.5,0.2,77,28,28,176,9,2.2,146,3,103,0.8,11,4.2,38,37,93,522,13,1.9,287,"08/01/2001",137,14,1.3,7.3,3.4,0.2,75,30,32,161,8.6,2.4,143,2.8,98,0.9,11,3.9,30,24,59,414,16,1.6,284,"07/11/2000",120,8,1.2,7.1,3.3,0.1,81,24,32,173,8.2,2.9,140,2.7,98,0.9,7,3.8,28,22,74,411,14,1.9,275,386,385,303,358,28,27,-55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","Joseph","475","7/15/04",74,18,1.5,6.8,3.7,0.3,100,48,32,139,9.7,2.6,141,4.2,100,1.2,12,3.1,64,40,63,352,48,1.8,281,"9/25/03",101,17,1.5,6.9,3.7,0.2,112,59,38,141,9.7,1.9,139,4.1,97,1.2,11,3.2,71,39,125,338,56,1.6,278,"7/15/02",103,11,1.3,7.5,4,0.3,74,63,47,194,10.3,3.4,143,4.1,102,1.1,8,3.5,38,40,161,699,43,1.9,283,"9/26/01",112,20,1.6,7.8,4,0.2,136,46,39,163,10.6,2.6,141,4.1,99,1.1,13,3.8,53,36,123,357,51,2,283,292,437,294,341,-49,96,-47,90,"11/25/1980","Jenda","Walnut",1,"WH","8/15/97",6107,17.2,"Yerkes","A",2,3,5,5,2,3,5,5,4,5,5,3,4,5,4,5,4,5,5,4,3,3,5,5,5,3,4,4,4,4,5,4,5,4,4,4,4,5,5,4,4,2,4,4,"11/25/1980","Jenda","Walnut","Yerkes",2,1,"MW","7/15/01","B",7,3,1,5,7,6,2,2,2,2,6,2,7,7,7,6,2,1,2,2,2,6,2,5,7,7,1,2,6,6,1,3,2,2,1,1,6,1,2,1,6,2,3,2.5,5.5,2,2.5,4,5.5,2.5,6,3,2.5,2.5,3.5,4.5,5.5,3,6,6,5,2,2,6,5.5,3.5,2,3,5.5,5,4.5,4,5.5,6,3,3,3,3,3.5,3,2.5,3.5,2,3,5
"98","Josh","597","12/02/1999",95,8,1,8.4,3.7,0.2,280,46,21,181,9.7,5.3,137,3.8,97,0.8,8,4.7,33,30,64,167,33,2.1,270,"2/24/98",98,13,0.6,7.3,3.6,0.4,506,25,11,192,9.6,4.1,134,3.7,99,1,22,3.7,NA,NA,36,104,NA,NA,NA,"02/03/1997",93,16,0.6,7.1,3.3,0.5,433,20,7,211,9.7,5,135,4.1,98,0.9,27,3.8,NA,NA,67,78,NA,NA,NA,"02/09/1996",91,19,0.7,6.8,3.5,0.4,417,30,15,209,9.3,5.4,136,4.2,96,1.1,27,3.3,NA,NA,57,205,NA,NA,NA,360,386,646,464,-104,-78,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","Juan","299","11/30/99",70,8,1,8,3.4,0.2,53,27,29,239,8,3.1,136,3.1,100,0.7,8,4.6,23,11,80,293,20,2,265,"12/02/1998",100,8,1,8.9,3.4,0.2,55,31,37,273,9.6,4.5,149,2.8,102,0.6,8,5.5,36,18,64,349,29,2,291,"11/25/97",93,9,0.7,8.1,3.1,0.4,48,36,40,250,8.8,3.3,140,3.1,98,0.6,13,5,NA,NA,56,322,NA,NA,NA,"12/12/1996",103,10,0.9,8,3.2,0.4,44,34,34,276,9.4,3,144,3.2,98,0.7,11,4.8,NA,NA,34,343,NA,NA,NA,348,372,363,361,-13,11,2,91,"2/23/1968","Jenny","Frans",1,"WH","7/17/97",10737,30.2,"Yerkes","A",3,6,2,2,2,6,5,1,1,1,5,7,5,4,6,2,4,2,2,4,5,5,3,2,2,5,5,2,6,4,2,4,2,2,5,3,5,2,5,5,6,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","Julianne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,"5/15/1998","Tai","",0,"TH","8/16/00",824,2.3,"Yerkes","A",NA,5,1,5,7,4,1,1,4,4,6,2,4,7,1,7,4,2,1,4,7,7,5,5,7,4,7,1,7,5,1,5,1,6,4,4,5,2,6,1,2,2,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Julie","718","1/22/04",104,12,0.9,7.1,4,0.3,374,30,15,162,10,4.7,141,3.5,106,1.3,13,3.1,18,25,57,439,21,1.7,279,"2/13/03",105,11,1.1,7.1,4,0.2,376,32,8,161,10,4.4,137,4.3,104,1.3,10,3.1,31,24,46,111,19,1.6,273,"2/18/02",106,11,0.9,6.8,3.6,0.3,528,34,16,168,8.9,5.1,143,3.4,108,1.1,12,3.2,27,23,114,173,18,1.8,282,"3/13/01",117,13,1,6.5,3.9,0.2,913,36,20,206,9.8,5.5,141,3.6,98,1.5,13,2.6,18,21,154,160,22,1.6,280,342,360,343,348.33,-6,12,-5,93,"8/29/1994","Ellie","Conan",0,"AH","7/15/01",2512,7.1,"Yerkes","A",4,4,4,6,3,3,2,4,4,4,4,3,2,5,2,5,3,3,3,4,4,3,4,5,4,4,4,5,4,5,2,5,4,4,2,3,2,2,4,2,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Justin","529","1/13/04",101,11,1,7.4,3.7,0.2,72,29,58,243,9.7,2.4,141,3.5,99,1,11,3.7,42,36,108,389,24,1.9,278,"02/12/2003",117,12,1.3,7.9,4.1,0.3,96,40,39,262,9.5,2.3,137,3.1,103,1.1,9,3.8,39,21,97,807,20,1.7,271,"12/27/01",134,15,1.2,7.8,3.6,0.2,105,25,17,234,8.7,2.6,137,3.9,98,0.9,13,4.2,23,23,55,145,24,1.9,275,"1/31/01",115,11,1.2,7.4,3.9,0.3,113,36,31,252,9.3,1.5,137,3.7,100,1.1,9,3.5,33,17,138,356,25,1.9,272,330,412,335,359,-29,53,-24,94,"08/01/1986","Foxy","Duncan",1,"AH","7/15/01",5462,15.3,"Yerkes","A",2,4,3,5,3,6,2,3,2,4,6,1,3,3,3,4,4,2,1,4,5,6,5,2,6,4,2,1,6,4,2,4,2,4,4,5,1,1,6,5,2,2,3,5,"08/01/1986","Foxy","Duncan","Yerkes",2,1,"DL","10/04/1997","B",6,2,3,3,6,6,2,2,5,3,4,5,3,4,5,5,6,2,5,2,2,6,4,3,5,4,2,5,5,5,4,2,2,2,5,3,4,4,5,5,3,5,5,3,4,2.5,5.5,2,3.5,3.5,5,5,1.5,3,4,3,5,3,4,3,4,4,4,4.5,4,5.5,4.5,3,2.5,5.5,3.5,2,3.5,3.5,5,3,5,1.5,3,5,3.5,3.5,2.5,4,5
"103","Kasey","598","11/03/1999",103,9,0.9,8.1,3.6,0.1,82,24,14,163,8.9,2.2,133,3.5,102,0.8,10,4.5,11,21,76,547,42,2,263,"4/14/98",84,18,1,7.8,3.3,0.2,120,26,14,190,9.1,3.9,132,3.7,101,0.7,18,4.5,7,24,57,137,32,2.1,263,"04/10/1997",78,12,0.9,7.8,3.6,0.3,168,28,13,201,9.9,3.3,137,3.8,98,0.9,13,4.2,NA,NA,41,150,NA,NA,NA,"4/18/95",94,14,0.8,7,3.5,0.4,170,38,18,163,9.4,3.1,138,3.6,98,1,18,3.5,NA,NA,61,479,NA,NA,NA,723,369,568,553.33,170,-184,15,95,"5/13/1986","Jenda","Iyk",0,"WH","9/30/97",4158,11.7,"Yerkes","B",NA,6,2,4,6,3,5,5,4,2,3,6,3,3,4,3,3,5,4,4,4,2,5,3,2,6,6,5,5,3,4,3,3,3,2,4,5,5,2,5,5,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","Katrina","604","2/17/04",98,10,0.7,7.4,3.8,0.3,91,33,15,147,9.5,5.5,138,3.9,100,1.1,14,3.6,36,20,86,113,37,1.8,273,"7/25/03",98,12,0.9,7.1,3.7,0.2,89,26,19,174,8.9,2.6,139,4.1,105,1.1,13,3.4,46,20,54,130,33,1.6,276,"12/12/2002",127,10,0.8,7.2,3.8,0.2,108,32,19,181,8.9,2.5,140,3.1,104,1.1,13,3.4,46,25,92,96,28,1.7,277,"08/01/2001",135,13,1.1,7.5,4.1,0.1,138,33,43,204,9.6,2.8,138,3.7,104,1.2,12,3.4,41,11,74,340,38,1.5,276,498,225,207,310,188,-85,-103,96,"7/26/1987","Sheila","Walnut",0,"LF","7/18/97",3645,10.2,"Yerkes","A",2,5,1,4,5,4,6,1,1,1,4,4,4,3,2,4,5,1,1,1,5,6,4,2,4,5,5,2,4,4,2,6,2,6,5,4,3,1,6,1,1,1,7,4,"7/26/1987","Sheila","Walnut","Yerkes",2,0,"KB","10/04/1997","B",1,2,5,5,3,3,2,5,7,3,3,6,6,2,1,7,7,5,6,5,4,3,3,5,2,2,4,6,5,6,6,5,1,4,4,6,5,5,6,3,5,2,1,3.5,4.5,5,5,4,2,2,1,4.5,4,4.5,4.5,3.5,3.5,5,2,1,3,5.5,5.5,3,2.5,5,4.5,4,2,5,4.5,3.5,6,2,6.5,4.5,5,2,1.5,6,2.5,1,2,7,5.5
"105","Kengee","616","06/11/2003",92,6,1,7.4,3.8,0.1,137,36,14,192,9.2,2.8,139,4.4,103,1.1,6,3.6,26,31,152,148,17,1.7,274,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,"09/04/2002",101,12,1.2,7.4,3.6,0.2,130,26,17,158,9.7,2.5,142,3.9,105,0.9,10,3.8,39,30,152,538,18,1.7,281,"7/13/00",109,10,1.3,7.2,3.6,0.1,150,28,17,202,9.1,2.7,135,3.5,100,1,8,3.6,32,22,155,284,24,1.8,267,783,280,NA,531.5,252,-252,NA,97,"06/01/1988","Martha","Chuck",0,"AH","7/26/01",4803,13.5,"Yerkes","A",11,2,7,7,2,6,2,7,6,5,4,1,1,5,3,3,3,6,5,5,3,3,4,4,3,2,1,3,5,6,2,3,4,5,2,3,5,2,3,6,2,3,3,6,"06/01/1988","Martha","Chuck","Yerkes",11,0,"DP","7/27/01","B",3,1,5,2,6,6,2,2,6,2,7,7,5,5,5,6,7,6,6,4,2,5,2,6,5,1,3,6,6,5,5,2,4,5,2,3,6,6,6,7,6,2,2,2,6.5,2,6,1.5,7,6.5,4,5,1.5,3,6,2.5,4.5,3.5,6,5,5.5,3,4.5,4.5,4.5,4.5,2,1.5,2,5,6,2,4,4.5,6,3.5,4.5,4.5,2,4,4.5,2,2.5,4.5,6
"106","Kerri","724","3/23/04",79,19,0.7,7.6,3.8,0.1,386,39,19,182,10.6,2.9,144,3.9,103,1,27,3.8,42,18,91,398,17,2.1,286,"04/08/2003",88,16,0.6,7.1,3.5,0.2,523,31,15,154,9.2,3.7,141,3.8,101,1,27,3.6,35,18,147,149,15,1.6,280,"4/25/02",107,18,0.7,8.2,3.9,0.1,561,37,17,184,10.5,3.4,157,4.2,109,0.9,26,4.3,66,20,104,210,21,2,312,"3/21/01",89,18,0.8,7.3,3.6,0.2,740,47,15,181,10.1,4.1,137,3.7,100,1,23,3.7,25,5,106,96,21,1.5,273,400,348,350,366,34,-18,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","Kevin","595","3/31/04",106,14,0.9,7.3,3.7,0.2,82,56,47,237,9.9,3.1,143,3.5,98,1,16,3.6,11,31,101,825,22,1.7,283,"5/15/03",94,13,1.1,8.4,4,0.3,111,65,92,237,9.6,3.8,143,3.4,108,0.9,12,4.4,23,26,75,1606,18,1.6,282,"05/07/2002",135,13,0.8,7.9,3.7,0.2,136,37,21,216,9.4,3.4,143,3.5,99,0.9,16,4.2,17,25,133,763,25,1.7,285,"02/12/2001",109,15,1.1,7.2,3.7,0.2,185,40,27,207,9.1,3.2,139,3.7,98,1.1,14,3.5,24,18,108,622,20,1.5,277,449,373,321,381,68,-8,-60,98,"07/08/1990","Barbara","Jimoh",1,"JF","01/12/1999",3110,8.7,"Yerkes","B",NA,6,2,2,2,2,1,5,4,7,4,2,2,6,4,6,2,7,5,2,1,3,5,6,6,5,4,3,3,6,1,4,5,6,1,4,2,3,3,1,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Kipper","457","11/09/1999",109,10,1.4,6.4,3.3,0.1,67,110,26,196,8.6,2.8,139,3.6,98,1.1,7,3.1,20,17,185,100,87,1.7,275,"11/19/98",112,12,1.2,7.2,3.4,0.3,77,43,22,150,9,2.6,138,3.2,95,0.9,10,3.8,24,15,212,389,32,2,273,"11/11/1997",101,14,0.8,7.5,3.6,0.5,97,45,26,185,9.7,2.5,138,3.7,100,0.9,18,3.9,NA,NA,152,356,NA,NA,NA,"10/02/1996",114,13,1,7.1,3.4,0.4,80,35,17,194,10,4.8,138,3.7,98,0.9,13,3.7,NA,NA,150,209,NA,NA,NA,405,373,355,377.67,27,-5,-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
